Name,Stock_B
Symbol,BBB
Exchange,Exchange_01
Current Price,813.69

Stock Activity

Year,Month,Day,High,Low,Close,Volume
0,0,45,-1.00,-1.00,43.56,-1
0,0,46,-1.00,-1.00,39.05,-1
0,0,47,-1.00,-1.00,22.99,-1
0,0,48,-1.00,-1.00,29.18,-1
0,0,49,-1.00,-1.00,24.22,-1
0,0,50,-1.00,-1.00,37.39,-1
0,0,51,-1.00,-1.00,49.17,-1
0,0,52,-1.00,-1.00,61.05,-1
0,0,53,-1.00,-1.00,66.18,-1
0,0,54,-1.00,-1.00,62.75,-1
0,0,55,-1.00,-1.00,74.10,-1
0,0,56,-1.00,-1.00,63.57,-1
0,0,57,-1.00,-1.00,63.13,-1
0,0,58,-1.00,-1.00,59.62,-1
0,0,59,-1.00,-1.00,59.35,-1
0,0,60,-1.00,-1.00,63.41,-1
0,0,61,-1.00,-1.00,71.68,-1
0,0,62,-1.00,-1.00,90.37,-1
0,0,63,-1.00,-1.00,85.15,-1
0,0,64,-1.00,-1.00,69.43,-1
0,0,65,-1.00,-1.00,73.00,-1
0,0,66,-1.00,-1.00,67.03,-1
0,0,67,-1.00,-1.00,79.23,-1
0,0,68,-1.00,-1.00,91.58,-1
0,0,69,-1.00,-1.00,74.49,-1
0,0,70,-1.00,-1.00,68.72,-1
0,0,71,-1.00,-1.00,72.94,-1
0,0,72,-1.00,-1.00,82.50,-1
0,0,73,-1.00,-1.00,79.50,-1
0,0,74,-1.00,-1.00,79.42,-1
0,0,75,-1.00,-1.00,71.08,-1
0,0,76,-1.00,-1.00,73.53,-1
0,0,77,-1.00,-1.00,77.70,-1
0,0,78,-1.00,-1.00,80.99,-1
0,0,79,-1.00,-1.00,70.87,-1
0,0,80,-1.00,-1.00,72.68,-1
0,0,81,-1.00,-1.00,68.54,-1
0,0,82,-1.00,-1.00,71.32,-1
0,0,83,-1.00,-1.00,70.00,-1
0,0,84,-1.00,-1.00,77.74,-1
0,0,85,-1.00,-1.00,91.86,-1
0,0,86,-1.00,-1.00,94.27,-1
0,0,87,-1.00,-1.00,96.80,-1
0,0,88,-1.00,-1.00,103.84,-1
0,0,89,-1.00,-1.00,101.14,-1
0,0,90,-1.00,-1.00,107.32,-1
0,0,91,-1.00,-1.00,112.23,-1
0,0,92,-1.00,-1.00,119.91,-1
0,0,93,-1.00,-1.00,121.53,-1
0,0,94,-1.00,-1.00,127.82,-1
0,0,95,-1.00,-1.00,106.52,-1
0,0,96,-1.00,-1.00,115.62,-1
0,0,97,-1.00,-1.00,108.23,-1
0,0,98,-1.00,-1.00,123.50,-1
0,0,99,-1.00,-1.00,125.81,-1
0,0,100,-1.00,-1.00,128.88,-1
0,0,101,-1.00,-1.00,130.68,-1
0,0,102,-1.00,-1.00,120.97,-1
0,0,103,-1.00,-1.00,110.01,-1
0,0,104,-1.00,-1.00,113.74,-1
0,0,105,-1.00,-1.00,106.82,-1
0,0,106,-1.00,-1.00,110.55,-1
0,0,107,-1.00,-1.00,116.78,-1
0,0,108,-1.00,-1.00,118.89,-1
0,0,109,-1.00,-1.00,122.59,-1
0,0,110,-1.00,-1.00,127.84,-1
0,0,111,-1.00,-1.00,137.63,-1
0,0,112,-1.00,-1.00,122.53,-1
0,0,113,-1.00,-1.00,107.96,-1
0,0,114,-1.00,-1.00,106.43,-1
0,0,115,-1.00,-1.00,110.46,-1
0,0,116,-1.00,-1.00,119.59,-1
0,0,117,-1.00,-1.00,120.40,-1
0,0,118,-1.00,-1.00,115.44,-1
0,0,119,-1.00,-1.00,123.49,-1
0,0,120,-1.00,-1.00,129.81,-1
0,0,121,-1.00,-1.00,126.91,-1
0,0,122,-1.00,-1.00,135.92,-1
0,0,123,-1.00,-1.00,131.68,-1
0,0,124,-1.00,-1.00,136.33,-1
0,0,125,-1.00,-1.00,126.74,-1
0,0,126,-1.00,-1.00,126.85,-1
0,0,127,-1.00,-1.00,107.85,-1
0,0,128,-1.00,-1.00,107.98,-1
0,0,129,-1.00,-1.00,97.96,-1
0,0,130,-1.00,-1.00,106.79,-1
0,0,131,-1.00,-1.00,95.47,-1
0,0,132,-1.00,-1.00,103.93,-1
0,0,133,-1.00,-1.00,109.24,-1
0,0,134,-1.00,-1.00,98.39,-1
0,0,135,-1.00,-1.00,107.98,-1
0,0,136,-1.00,-1.00,116.84,-1
0,0,137,-1.00,-1.00,125.68,-1
0,0,138,-1.00,-1.00,130.27,-1
0,0,139,-1.00,-1.00,126.90,-1
0,0,140,-1.00,-1.00,134.57,-1
0,0,141,-1.00,-1.00,140.03,-1
0,0,142,-1.00,-1.00,150.41,-1
0,0,143,-1.00,-1.00,168.13,-1
0,0,144,-1.00,-1.00,183.25,-1
0,0,145,-1.00,-1.00,179.19,-1
0,0,146,-1.00,-1.00,166.77,-1
0,0,147,-1.00,-1.00,162.81,-1
0,0,148,-1.00,-1.00,158.55,-1
0,0,149,-1.00,-1.00,163.83,-1
0,0,150,-1.00,-1.00,161.72,-1
0,0,151,-1.00,-1.00,172.85,-1
0,0,152,-1.00,-1.00,164.19,-1
0,0,153,-1.00,-1.00,156.44,-1
0,0,154,-1.00,-1.00,153.05,-1
0,0,155,-1.00,-1.00,152.97,-1
0,0,156,-1.00,-1.00,140.70,-1
0,0,157,-1.00,-1.00,135.43,-1
0,0,158,-1.00,-1.00,136.29,-1
0,0,159,-1.00,-1.00,126.31,-1
0,0,160,-1.00,-1.00,122.41,-1
0,0,161,-1.00,-1.00,115.64,-1
0,0,162,-1.00,-1.00,122.09,-1
0,0,163,-1.00,-1.00,129.01,-1
0,0,164,-1.00,-1.00,124.06,-1
0,0,165,-1.00,-1.00,125.86,-1
0,0,166,-1.00,-1.00,117.03,-1
0,0,167,-1.00,-1.00,106.38,-1
0,0,168,-1.00,-1.00,103.29,-1
0,0,169,-1.00,-1.00,108.01,-1
0,0,170,-1.00,-1.00,101.04,-1
0,0,171,-1.00,-1.00,110.00,-1
0,0,172,-1.00,-1.00,102.88,-1
0,0,173,-1.00,-1.00,96.24,-1
0,0,174,-1.00,-1.00,78.29,-1
0,0,175,-1.00,-1.00,78.65,-1
0,0,176,-1.00,-1.00,73.60,-1
0,0,177,-1.00,-1.00,69.95,-1
0,0,178,-1.00,-1.00,79.31,-1
0,0,179,-1.00,-1.00,82.10,-1
0,0,180,-1.00,-1.00,77.80,-1
0,0,181,-1.00,-1.00,93.41,-1
0,0,182,-1.00,-1.00,105.49,-1
0,0,183,-1.00,-1.00,112.15,-1
0,0,184,-1.00,-1.00,108.40,-1
0,0,185,-1.00,-1.00,107.16,-1
0,0,186,-1.00,-1.00,102.28,-1
0,0,187,-1.00,-1.00,100.93,-1
0,0,188,-1.00,-1.00,103.66,-1
0,0,189,-1.00,-1.00,115.87,-1
0,0,190,-1.00,-1.00,110.25,-1
0,0,191,-1.00,-1.00,103.54,-1
0,0,192,-1.00,-1.00,101.61,-1
0,0,193,-1.00,-1.00,107.76,-1
0,0,194,-1.00,-1.00,113.39,-1
0,0,195,-1.00,-1.00,117.61,-1
0,0,196,-1.00,-1.00,119.80,-1
0,0,197,-1.00,-1.00,123.43,-1
0,0,198,-1.00,-1.00,122.47,-1
0,0,199,-1.00,-1.00,123.21,-1
0,0,200,-1.00,-1.00,129.38,-1
0,0,201,-1.00,-1.00,147.70,-1
0,0,202,-1.00,-1.00,157.69,-1
0,0,203,-1.00,-1.00,165.18,-1
0,0,204,-1.00,-1.00,180.14,-1
0,0,205,-1.00,-1.00,177.33,-1
0,0,206,-1.00,-1.00,180.14,-1
0,0,207,-1.00,-1.00,192.05,-1
0,0,208,-1.00,-1.00,200.83,-1
0,0,209,-1.00,-1.00,188.62,-1
0,0,210,-1.00,-1.00,193.37,-1
0,0,211,-1.00,-1.00,187.38,-1
0,0,212,-1.00,-1.00,194.44,-1
0,0,213,-1.00,-1.00,202.51,-1
0,0,214,-1.00,-1.00,200.43,-1
0,0,215,-1.00,-1.00,200.34,-1
0,0,216,-1.00,-1.00,189.52,-1
0,0,217,-1.00,-1.00,181.39,-1
0,0,218,-1.00,-1.00,179.27,-1
0,0,219,-1.00,-1.00,182.81,-1
0,0,220,-1.00,-1.00,192.89,-1
0,0,221,-1.00,-1.00,201.11,-1
0,0,222,-1.00,-1.00,196.68,-1
0,0,223,-1.00,-1.00,197.91,-1
0,0,224,-1.00,-1.00,195.24,-1
0,0,225,-1.00,-1.00,191.09,-1
0,0,226,-1.00,-1.00,189.44,-1
0,0,227,-1.00,-1.00,188.29,-1
0,0,228,-1.00,-1.00,188.88,-1
0,0,229,-1.00,-1.00,202.43,-1
0,0,230,-1.00,-1.00,196.72,-1
0,0,231,-1.00,-1.00,200.95,-1
0,0,232,-1.00,-1.00,212.22,-1
0,0,233,-1.00,-1.00,199.46,-1
0,0,234,-1.00,-1.00,199.38,-1
0,0,235,-1.00,-1.00,200.40,-1
0,0,236,-1.00,-1.00,212.62,-1
0,0,237,-1.00,-1.00,208.62,-1
0,0,238,-1.00,-1.00,209.40,-1
0,0,239,-1.00,-1.00,203.88,-1
0,0,240,-1.00,-1.00,207.12,-1
0,0,241,-1.00,-1.00,217.91,-1
0,0,242,-1.00,-1.00,214.42,-1
0,0,243,-1.00,-1.00,214.67,-1
0,0,244,-1.00,-1.00,218.22,-1
0,0,245,-1.00,-1.00,231.68,-1
0,0,246,-1.00,-1.00,243.68,-1
0,0,247,-1.00,-1.00,241.95,-1
0,0,248,-1.00,-1.00,251.24,-1
0,0,249,-1.00,-1.00,260.44,-1
0,0,250,-1.00,-1.00,254.39,-1
0,0,251,-1.00,-1.00,257.01,-1
0,0,252,-1.00,-1.00,259.11,-1
0,0,253,-1.00,-1.00,258.01,-1
0,0,254,-1.00,-1.00,251.26,-1
0,0,255,-1.00,-1.00,242.43,-1
0,0,256,-1.00,-1.00,237.48,-1
0,0,257,-1.00,-1.00,234.16,-1
0,0,258,-1.00,-1.00,218.97,-1
0,0,259,-1.00,-1.00,219.15,-1
0,0,260,-1.00,-1.00,227.18,-1
0,0,261,-1.00,-1.00,221.87,-1
0,0,262,-1.00,-1.00,237.64,-1
0,0,263,-1.00,-1.00,247.53,-1
0,0,264,-1.00,-1.00,249.22,-1
0,0,265,-1.00,-1.00,232.31,-1
0,0,266,-1.00,-1.00,232.72,-1
0,0,267,-1.00,-1.00,227.43,-1
0,0,268,-1.00,-1.00,217.40,-1
0,0,269,-1.00,-1.00,205.86,-1
0,0,270,-1.00,-1.00,218.18,-1
0,0,271,-1.00,-1.00,217.50,-1
0,0,272,-1.00,-1.00,207.90,-1
0,0,273,-1.00,-1.00,207.98,-1
0,0,274,-1.00,-1.00,222.21,-1
0,0,275,-1.00,-1.00,223.87,-1
0,0,276,-1.00,-1.00,228.53,-1
0,0,277,-1.00,-1.00,226.67,-1
0,0,278,-1.00,-1.00,220.88,-1
0,0,279,-1.00,-1.00,224.37,-1
0,0,280,-1.00,-1.00,231.40,-1
0,0,281,-1.00,-1.00,238.24,-1
0,0,282,-1.00,-1.00,222.53,-1
0,0,283,-1.00,-1.00,227.52,-1
0,0,284,-1.00,-1.00,229.69,-1
0,0,285,-1.00,-1.00,239.55,-1
0,0,286,-1.00,-1.00,240.65,-1
0,0,287,-1.00,-1.00,244.47,-1
0,0,288,-1.00,-1.00,248.53,-1
0,0,289,-1.00,-1.00,250.67,-1
0,0,290,-1.00,-1.00,257.66,-1
0,0,291,-1.00,-1.00,250.18,-1
0,0,292,-1.00,-1.00,259.87,-1
0,0,293,-1.00,-1.00,244.49,-1
0,0,294,-1.00,-1.00,246.80,-1
0,0,295,-1.00,-1.00,270.65,-1
0,0,296,-1.00,-1.00,267.12,-1
0,0,297,-1.00,-1.00,269.25,-1
0,0,298,-1.00,-1.00,261.40,-1
0,0,299,-1.00,-1.00,260.38,-1
0,0,300,-1.00,-1.00,249.65,-1
0,0,301,-1.00,-1.00,273.31,-1
0,0,302,-1.00,-1.00,290.42,-1
0,0,303,-1.00,-1.00,293.64,-1
0,0,304,-1.00,-1.00,287.51,-1
0,0,305,-1.00,-1.00,281.06,-1
0,0,306,-1.00,-1.00,297.75,-1
0,0,307,-1.00,-1.00,278.44,-1
0,0,308,-1.00,-1.00,292.24,-1
0,0,309,-1.00,-1.00,288.50,-1
0,0,310,-1.00,-1.00,285.77,-1
0,0,311,-1.00,-1.00,299.20,-1
0,0,312,-1.00,-1.00,303.60,-1
0,0,313,-1.00,-1.00,306.78,-1
0,0,314,-1.00,-1.00,304.33,-1
0,0,315,-1.00,-1.00,309.94,-1
0,0,316,-1.00,-1.00,302.74,-1
0,0,317,-1.00,-1.00,313.91,-1
0,0,318,-1.00,-1.00,312.16,-1
0,0,319,-1.00,-1.00,316.26,-1
0,0,320,-1.00,-1.00,324.31,-1
0,0,321,-1.00,-1.00,337.86,-1
0,0,322,-1.00,-1.00,331.25,-1
0,0,323,-1.00,-1.00,336.68,-1
0,0,324,-1.00,-1.00,324.59,-1
0,0,325,-1.00,-1.00,325.55,-1
0,0,326,-1.00,-1.00,328.50,-1
0,0,327,-1.00,-1.00,328.74,-1
0,0,328,-1.00,-1.00,331.93,-1
0,0,329,-1.00,-1.00,349.85,-1
0,0,330,-1.00,-1.00,335.57,-1
0,0,331,-1.00,-1.00,355.05,-1
0,0,332,-1.00,-1.00,351.32,-1
0,0,333,-1.00,-1.00,339.53,-1
0,0,334,-1.00,-1.00,337.96,-1
0,0,335,-1.00,-1.00,345.09,-1
0,0,336,-1.00,-1.00,354.95,-1
0,0,337,-1.00,-1.00,352.60,-1
0,0,338,-1.00,-1.00,346.65,-1
0,0,339,-1.00,-1.00,344.60,-1
0,0,340,-1.00,-1.00,338.77,-1
0,0,341,-1.00,-1.00,331.76,-1
0,0,342,-1.00,-1.00,326.14,-1
0,0,343,-1.00,-1.00,317.94,-1
0,0,344,-1.00,-1.00,331.20,-1
0,0,345,-1.00,-1.00,328.15,-1
0,0,346,-1.00,-1.00,325.82,-1
0,0,347,-1.00,-1.00,330.66,-1
0,0,348,-1.00,-1.00,337.28,-1
0,0,349,-1.00,-1.00,321.68,-1
0,0,350,-1.00,-1.00,334.06,-1
0,0,351,-1.00,-1.00,334.05,-1
0,0,352,-1.00,-1.00,339.26,-1
0,0,353,-1.00,-1.00,342.78,-1
0,0,354,-1.00,-1.00,349.12,-1
0,0,355,-1.00,-1.00,337.93,-1
0,0,356,-1.00,-1.00,339.13,-1
0,0,357,-1.00,-1.00,350.11,-1
0,0,358,-1.00,-1.00,367.25,-1
0,0,359,-1.00,-1.00,348.21,-1
0,0,360,-1.00,-1.00,344.87,-1
0,0,361,-1.00,-1.00,338.79,-1
0,0,362,-1.00,-1.00,334.51,-1
0,0,363,-1.00,-1.00,341.50,-1
0,0,364,-1.00,-1.00,345.35,-1
0,0,365,-1.00,-1.00,334.40,-1
0,0,366,-1.00,-1.00,328.43,-1
0,0,367,-1.00,-1.00,327.75,-1
0,0,368,-1.00,-1.00,314.76,-1
0,0,369,-1.00,-1.00,309.62,-1
0,0,370,-1.00,-1.00,308.79,-1
0,0,371,-1.00,-1.00,311.90,-1
0,0,372,-1.00,-1.00,317.61,-1
0,0,373,-1.00,-1.00,327.21,-1
0,0,374,-1.00,-1.00,336.69,-1
0,0,375,-1.00,-1.00,338.83,-1
0,0,376,-1.00,-1.00,348.03,-1
0,0,377,-1.00,-1.00,357.87,-1
0,0,378,-1.00,-1.00,368.26,-1
0,0,379,-1.00,-1.00,386.93,-1
0,0,380,-1.00,-1.00,388.11,-1
0,0,381,-1.00,-1.00,386.99,-1
0,0,382,-1.00,-1.00,382.25,-1
0,0,383,-1.00,-1.00,379.41,-1
0,0,384,-1.00,-1.00,385.80,-1
0,0,385,-1.00,-1.00,383.47,-1
0,0,386,-1.00,-1.00,392.71,-1
0,0,387,-1.00,-1.00,395.48,-1
0,0,388,-1.00,-1.00,400.63,-1
0,0,389,-1.00,-1.00,399.71,-1
0,0,390,-1.00,-1.00,401.79,-1
0,0,391,-1.00,-1.00,402.03,-1
0,0,392,-1.00,-1.00,412.08,-1
0,0,393,-1.00,-1.00,408.86,-1
0,0,394,-1.00,-1.00,403.33,-1
0,0,395,-1.00,-1.00,405.00,-1
0,0,396,-1.00,-1.00,410.17,-1
0,0,397,-1.00,-1.00,407.81,-1
0,0,398,-1.00,-1.00,414.38,-1
0,0,399,-1.00,-1.00,419.65,-1
0,0,400,-1.00,-1.00,427.40,-1
0,0,401,-1.00,-1.00,419.85,-1
0,0,402,-1.00,-1.00,418.08,-1
0,0,403,-1.00,-1.00,415.97,-1
0,0,404,-1.00,-1.00,409.23,-1
0,0,405,-1.00,-1.00,409.20,-1
0,0,406,-1.00,-1.00,418.10,-1
0,0,407,-1.00,-1.00,414.10,-1
0,0,408,-1.00,-1.00,416.26,-1
0,0,409,-1.00,-1.00,408.59,-1
0,0,410,-1.00,-1.00,419.58,-1
0,0,411,-1.00,-1.00,404.89,-1
0,0,412,-1.00,-1.00,408.21,-1
0,0,413,-1.00,-1.00,397.50,-1
0,0,414,-1.00,-1.00,389.73,-1
0,0,415,-1.00,-1.00,403.45,-1
0,0,416,-1.00,-1.00,393.64,-1
0,0,417,-1.00,-1.00,390.35,-1
0,0,418,-1.00,-1.00,384.65,-1
0,0,419,-1.00,-1.00,371.97,-1
0,0,420,-1.00,-1.00,367.99,-1
0,0,421,-1.00,-1.00,362.59,-1
0,0,422,-1.00,-1.00,376.28,-1
0,0,423,-1.00,-1.00,379.72,-1
0,0,424,-1.00,-1.00,389.01,-1
0,0,425,-1.00,-1.00,376.61,-1
0,0,426,-1.00,-1.00,362.39,-1
0,0,427,-1.00,-1.00,351.01,-1
0,0,428,-1.00,-1.00,352.67,-1
0,0,429,-1.00,-1.00,355.34,-1
0,0,430,-1.00,-1.00,355.26,-1
0,0,431,-1.00,-1.00,360.56,-1
0,0,432,-1.00,-1.00,370.20,-1
0,0,433,-1.00,-1.00,380.51,-1
0,0,434,-1.00,-1.00,376.92,-1
0,0,435,-1.00,-1.00,376.49,-1
0,0,436,-1.00,-1.00,364.84,-1
0,0,437,-1.00,-1.00,371.02,-1
0,0,438,-1.00,-1.00,374.33,-1
0,0,439,-1.00,-1.00,368.27,-1
0,0,440,-1.00,-1.00,364.28,-1
0,0,441,-1.00,-1.00,361.26,-1
0,0,442,-1.00,-1.00,379.37,-1
0,0,443,-1.00,-1.00,392.61,-1
0,0,444,-1.00,-1.00,388.66,-1
0,0,445,-1.00,-1.00,382.35,-1
0,0,446,-1.00,-1.00,386.45,-1
0,0,447,-1.00,-1.00,390.00,-1
0,0,448,-1.00,-1.00,381.63,-1
0,0,449,-1.00,-1.00,378.25,-1
0,0,450,-1.00,-1.00,357.06,-1
0,0,451,-1.00,-1.00,353.13,-1
0,0,452,-1.00,-1.00,336.10,-1
0,0,453,-1.00,-1.00,342.42,-1
0,0,454,-1.00,-1.00,338.17,-1
0,0,455,-1.00,-1.00,331.95,-1
0,0,456,-1.00,-1.00,338.12,-1
0,0,457,-1.00,-1.00,347.54,-1
0,0,458,-1.00,-1.00,344.13,-1
0,0,459,-1.00,-1.00,345.75,-1
0,0,460,-1.00,-1.00,350.77,-1
0,0,461,-1.00,-1.00,351.01,-1
0,0,462,-1.00,-1.00,359.38,-1
0,0,463,-1.00,-1.00,345.76,-1
0,0,464,-1.00,-1.00,365.95,-1
0,0,465,-1.00,-1.00,363.04,-1
0,0,466,-1.00,-1.00,350.09,-1
0,0,467,-1.00,-1.00,342.72,-1
0,0,468,-1.00,-1.00,342.08,-1
0,0,469,-1.00,-1.00,331.07,-1
0,0,470,-1.00,-1.00,325.72,-1
0,0,471,-1.00,-1.00,314.76,-1
0,0,472,-1.00,-1.00,321.21,-1
0,0,473,-1.00,-1.00,306.63,-1
0,0,474,-1.00,-1.00,304.61,-1
0,0,475,-1.00,-1.00,314.95,-1
0,0,476,-1.00,-1.00,314.81,-1
0,0,477,-1.00,-1.00,320.50,-1
0,0,478,-1.00,-1.00,308.82,-1
0,0,479,-1.00,-1.00,296.30,-1
0,0,480,-1.00,-1.00,294.15,-1
0,0,481,-1.00,-1.00,289.72,-1
0,0,482,-1.00,-1.00,289.57,-1
0,0,483,-1.00,-1.00,296.11,-1
0,0,484,-1.00,-1.00,295.52,-1
0,0,485,-1.00,-1.00,286.62,-1
0,0,486,-1.00,-1.00,280.91,-1
0,0,487,-1.00,-1.00,285.57,-1
0,0,488,-1.00,-1.00,291.02,-1
0,0,489,-1.00,-1.00,290.06,-1
0,0,490,-1.00,-1.00,298.43,-1
0,0,491,-1.00,-1.00,303.61,-1
0,0,492,-1.00,-1.00,296.98,-1
0,0,493,-1.00,-1.00,305.84,-1
0,0,494,-1.00,-1.00,311.98,-1
0,0,495,-1.00,-1.00,308.61,-1
0,0,496,-1.00,-1.00,319.08,-1
0,0,497,-1.00,-1.00,325.28,-1
0,0,498,-1.00,-1.00,330.12,-1
0,0,499,-1.00,-1.00,335.94,-1
0,0,500,-1.00,-1.00,332.49,-1
0,0,501,-1.00,-1.00,322.18,-1
0,0,502,-1.00,-1.00,325.72,-1
0,0,503,-1.00,-1.00,322.02,-1
0,0,504,-1.00,-1.00,325.23,-1
0,0,505,-1.00,-1.00,317.70,-1
0,0,506,-1.00,-1.00,316.19,-1
0,0,507,-1.00,-1.00,316.74,-1
0,0,508,-1.00,-1.00,318.77,-1
0,0,509,-1.00,-1.00,324.33,-1
0,0,510,-1.00,-1.00,316.97,-1
0,0,511,-1.00,-1.00,309.70,-1
0,0,512,-1.00,-1.00,310.95,-1
0,0,513,-1.00,-1.00,301.02,-1
0,0,514,-1.00,-1.00,303.51,-1
0,0,515,-1.00,-1.00,302.01,-1
0,0,516,-1.00,-1.00,305.35,-1
0,0,517,-1.00,-1.00,299.46,-1
0,0,518,-1.00,-1.00,281.81,-1
0,0,519,-1.00,-1.00,275.56,-1
0,0,520,-1.00,-1.00,292.13,-1
0,0,521,-1.00,-1.00,290.12,-1
0,0,522,-1.00,-1.00,303.96,-1
0,0,523,-1.00,-1.00,302.72,-1
0,0,524,-1.00,-1.00,285.15,-1
0,0,525,-1.00,-1.00,290.27,-1
0,0,526,-1.00,-1.00,284.01,-1
0,0,527,-1.00,-1.00,283.50,-1
0,0,528,-1.00,-1.00,278.35,-1
0,0,529,-1.00,-1.00,279.47,-1
0,0,530,-1.00,-1.00,283.36,-1
0,0,531,-1.00,-1.00,266.44,-1
0,0,532,-1.00,-1.00,263.76,-1
0,0,533,-1.00,-1.00,273.97,-1
0,0,534,-1.00,-1.00,286.24,-1
0,0,535,-1.00,-1.00,302.30,-1
0,0,536,-1.00,-1.00,298.65,-1
0,0,537,-1.00,-1.00,291.55,-1
0,0,538,-1.00,-1.00,292.74,-1
0,0,539,-1.00,-1.00,283.56,-1
0,0,540,-1.00,-1.00,277.12,-1
0,0,541,-1.00,-1.00,278.50,-1
0,0,542,-1.00,-1.00,272.25,-1
0,0,543,-1.00,-1.00,278.40,-1
0,0,544,-1.00,-1.00,282.64,-1
0,0,545,-1.00,-1.00,267.04,-1
0,0,546,-1.00,-1.00,274.85,-1
0,0,547,-1.00,-1.00,272.79,-1
0,0,548,-1.00,-1.00,277.38,-1
0,0,549,-1.00,-1.00,281.75,-1
0,0,550,-1.00,-1.00,269.70,-1
0,0,551,-1.00,-1.00,284.99,-1
0,0,552,-1.00,-1.00,295.58,-1
0,0,553,-1.00,-1.00,296.89,-1
0,0,554,-1.00,-1.00,291.38,-1
0,0,555,-1.00,-1.00,301.07,-1
0,0,556,-1.00,-1.00,285.64,-1
0,0,557,-1.00,-1.00,288.18,-1
0,0,558,-1.00,-1.00,290.69,-1
0,0,559,-1.00,-1.00,286.62,-1
0,0,560,-1.00,-1.00,296.64,-1
0,0,561,-1.00,-1.00,293.50,-1
0,0,562,-1.00,-1.00,294.11,-1
0,0,563,-1.00,-1.00,288.18,-1
0,0,564,-1.00,-1.00,283.63,-1
0,0,565,-1.00,-1.00,278.39,-1
0,0,566,-1.00,-1.00,270.28,-1
0,0,567,-1.00,-1.00,265.06,-1
0,0,568,-1.00,-1.00,263.61,-1
0,0,569,-1.00,-1.00,264.71,-1
0,0,570,-1.00,-1.00,262.84,-1
0,0,571,-1.00,-1.00,264.73,-1
0,0,572,-1.00,-1.00,261.88,-1
0,0,573,-1.00,-1.00,273.78,-1
0,0,574,-1.00,-1.00,269.69,-1
0,0,575,-1.00,-1.00,262.38,-1
0,0,576,-1.00,-1.00,247.61,-1
0,0,577,-1.00,-1.00,247.15,-1
0,0,578,-1.00,-1.00,242.84,-1
0,0,579,-1.00,-1.00,238.94,-1
0,0,580,-1.00,-1.00,230.86,-1
0,0,581,-1.00,-1.00,225.35,-1
0,0,582,-1.00,-1.00,224.96,-1
0,0,583,-1.00,-1.00,231.17,-1
0,0,584,-1.00,-1.00,245.89,-1
0,0,585,-1.00,-1.00,245.25,-1
0,0,586,-1.00,-1.00,251.52,-1
0,0,587,-1.00,-1.00,248.84,-1
0,0,588,-1.00,-1.00,262.41,-1
0,0,589,-1.00,-1.00,254.54,-1
0,0,590,-1.00,-1.00,258.06,-1
0,0,591,-1.00,-1.00,256.48,-1
0,0,592,-1.00,-1.00,262.24,-1
0,0,593,-1.00,-1.00,247.26,-1
0,0,594,-1.00,-1.00,252.49,-1
0,0,595,-1.00,-1.00,246.68,-1
0,0,596,-1.00,-1.00,236.15,-1
0,0,597,-1.00,-1.00,244.23,-1
0,0,598,-1.00,-1.00,247.90,-1
0,0,599,-1.00,-1.00,248.28,-1
0,0,600,-1.00,-1.00,246.76,-1
0,0,601,-1.00,-1.00,244.86,-1
