Name,Stock_E
Symbol,EEE
Exchange,Exchange_01
Current Price,-3634.02

Stock Activity

Year,Month,Day,High,Low,Close,Volume
0,0,214,-1.00,-1.00,115.03,-1
0,0,215,-1.00,-1.00,100.84,-1
0,0,216,-1.00,-1.00,113.23,-1
0,0,217,-1.00,-1.00,157.21,-1
0,0,218,-1.00,-1.00,116.48,-1
0,0,219,-1.00,-1.00,55.95,-1
0,0,220,-1.00,-1.00,55.35,-1
0,0,221,-1.00,-1.00,46.16,-1
0,0,222,-1.00,-1.00,84.53,-1
0,0,223,-1.00,-1.00,76.15,-1
0,0,224,-1.00,-1.00,88.18,-1
0,0,225,-1.00,-1.00,73.11,-1
0,0,226,-1.00,-1.00,66.16,-1
0,0,227,-1.00,-1.00,64.85,-1
0,0,228,-1.00,-1.00,94.81,-1
0,0,229,-1.00,-1.00,105.43,-1
0,0,230,-1.00,-1.00,156.92,-1
0,0,231,-1.00,-1.00,160.31,-1
0,0,232,-1.00,-1.00,187.98,-1
0,0,233,-1.00,-1.00,189.01,-1
0,0,234,-1.00,-1.00,203.97,-1
0,0,235,-1.00,-1.00,235.70,-1
0,0,236,-1.00,-1.00,228.12,-1
0,0,237,-1.00,-1.00,259.08,-1
0,0,238,-1.00,-1.00,210.80,-1
0,0,239,-1.00,-1.00,207.40,-1
0,0,240,-1.00,-1.00,218.75,-1
0,0,241,-1.00,-1.00,265.74,-1
0,0,242,-1.00,-1.00,296.97,-1
0,0,243,-1.00,-1.00,259.07,-1
0,0,244,-1.00,-1.00,271.74,-1
0,0,245,-1.00,-1.00,268.32,-1
0,0,246,-1.00,-1.00,237.81,-1
0,0,247,-1.00,-1.00,238.62,-1
0,0,248,-1.00,-1.00,234.79,-1
0,0,249,-1.00,-1.00,219.16,-1
0,0,250,-1.00,-1.00,250.23,-1
0,0,251,-1.00,-1.00,238.89,-1
0,0,252,-1.00,-1.00,238.26,-1
0,0,253,-1.00,-1.00,198.88,-1
0,0,254,-1.00,-1.00,211.88,-1
0,0,255,-1.00,-1.00,215.12,-1
0,0,256,-1.00,-1.00,195.27,-1
0,0,257,-1.00,-1.00,136.93,-1
0,0,258,-1.00,-1.00,122.38,-1
0,0,259,-1.00,-1.00,81.40,-1
0,0,260,-1.00,-1.00,24.20,-1
0,0,261,-1.00,-1.00,37.68,-1
0,0,262,-1.00,-1.00,30.54,-1
0,0,263,-1.00,-1.00,54.20,-1
0,0,264,-1.00,-1.00,48.34,-1
0,0,265,-1.00,-1.00,70.47,-1
0,0,266,-1.00,-1.00,68.79,-1
0,0,267,-1.00,-1.00,54.61,-1
0,0,268,-1.00,-1.00,74.48,-1
0,0,269,-1.00,-1.00,70.65,-1
0,0,270,-1.00,-1.00,104.57,-1
0,0,271,-1.00,-1.00,174.69,-1
0,0,272,-1.00,-1.00,180.04,-1
0,0,273,-1.00,-1.00,151.55,-1
0,0,274,-1.00,-1.00,84.18,-1
0,0,275,-1.00,-1.00,95.43,-1
0,0,276,-1.00,-1.00,100.77,-1
0,0,277,-1.00,-1.00,144.72,-1
0,0,278,-1.00,-1.00,123.34,-1
0,0,279,-1.00,-1.00,52.48,-1
0,0,280,-1.00,-1.00,141.65,-1
0,0,281,-1.00,-1.00,135.60,-1
0,0,282,-1.00,-1.00,136.09,-1
0,0,283,-1.00,-1.00,146.55,-1
0,0,284,-1.00,-1.00,110.03,-1
0,0,285,-1.00,-1.00,107.54,-1
0,0,286,-1.00,-1.00,109.14,-1
0,0,287,-1.00,-1.00,118.94,-1
0,0,288,-1.00,-1.00,164.12,-1
0,0,289,-1.00,-1.00,157.27,-1
0,0,290,-1.00,-1.00,123.57,-1
0,0,291,-1.00,-1.00,73.21,-1
0,0,292,-1.00,-1.00,40.09,-1
0,0,293,-1.00,-1.00,55.85,-1
0,0,294,-1.00,-1.00,27.42,-1
0,0,295,-1.00,-1.00,7.97,-1
0,0,296,-1.00,-1.00,-1.81,-1
0,0,297,-1.00,-1.00,51.61,-1
0,0,298,-1.00,-1.00,-14.12,-1
0,0,299,-1.00,-1.00,-46.61,-1
0,0,300,-1.00,-1.00,6.30,-1
0,0,301,-1.00,-1.00,-24.02,-1
0,0,302,-1.00,-1.00,-21.96,-1
0,0,303,-1.00,-1.00,-44.70,-1
0,0,304,-1.00,-1.00,-36.82,-1
0,0,305,-1.00,-1.00,-42.30,-1
0,0,306,-1.00,-1.00,-46.09,-1
0,0,307,-1.00,-1.00,-36.39,-1
0,0,308,-1.00,-1.00,-36.55,-1
0,0,309,-1.00,-1.00,14.81,-1
0,0,310,-1.00,-1.00,6.18,-1
0,0,311,-1.00,-1.00,11.33,-1
0,0,312,-1.00,-1.00,1.96,-1
0,0,313,-1.00,-1.00,4.17,-1
0,0,314,-1.00,-1.00,47.42,-1
0,0,315,-1.00,-1.00,9.47,-1
0,0,316,-1.00,-1.00,22.01,-1
0,0,317,-1.00,-1.00,14.96,-1
0,0,318,-1.00,-1.00,-5.94,-1
0,0,319,-1.00,-1.00,-12.37,-1
0,0,320,-1.00,-1.00,38.21,-1
0,0,321,-1.00,-1.00,-0.97,-1
0,0,322,-1.00,-1.00,52.73,-1
0,0,323,-1.00,-1.00,90.40,-1
0,0,324,-1.00,-1.00,99.64,-1
0,0,325,-1.00,-1.00,142.31,-1
0,0,326,-1.00,-1.00,140.61,-1
0,0,327,-1.00,-1.00,132.14,-1
0,0,328,-1.00,-1.00,129.71,-1
0,0,329,-1.00,-1.00,53.69,-1
0,0,330,-1.00,-1.00,64.42,-1
0,0,331,-1.00,-1.00,4.13,-1
0,0,332,-1.00,-1.00,-2.81,-1
0,0,333,-1.00,-1.00,-15.25,-1
0,0,334,-1.00,-1.00,-15.45,-1
0,0,335,-1.00,-1.00,7.59,-1
0,0,336,-1.00,-1.00,-16.99,-1
0,0,337,-1.00,-1.00,-74.95,-1
0,0,338,-1.00,-1.00,-99.21,-1
0,0,339,-1.00,-1.00,-99.60,-1
0,0,340,-1.00,-1.00,-57.86,-1
0,0,341,-1.00,-1.00,-36.89,-1
0,0,342,-1.00,-1.00,-33.16,-1
0,0,343,-1.00,-1.00,30.62,-1
0,0,344,-1.00,-1.00,27.64,-1
0,0,345,-1.00,-1.00,36.27,-1
0,0,346,-1.00,-1.00,29.47,-1
0,0,347,-1.00,-1.00,19.73,-1
0,0,348,-1.00,-1.00,-0.02,-1
0,0,349,-1.00,-1.00,-32.48,-1
0,0,350,-1.00,-1.00,-58.29,-1
0,0,351,-1.00,-1.00,-76.73,-1
0,0,352,-1.00,-1.00,-121.20,-1
0,0,353,-1.00,-1.00,-134.77,-1
0,0,354,-1.00,-1.00,-131.96,-1
0,0,355,-1.00,-1.00,-140.02,-1
0,0,356,-1.00,-1.00,-135.88,-1
0,0,357,-1.00,-1.00,-139.44,-1
0,0,358,-1.00,-1.00,-163.18,-1
0,0,359,-1.00,-1.00,-185.69,-1
0,0,360,-1.00,-1.00,-178.40,-1
0,0,361,-1.00,-1.00,-170.26,-1
0,0,362,-1.00,-1.00,-186.22,-1
0,0,363,-1.00,-1.00,-187.38,-1
0,0,364,-1.00,-1.00,-168.70,-1
0,0,365,-1.00,-1.00,-201.20,-1
0,0,366,-1.00,-1.00,-196.20,-1
0,0,367,-1.00,-1.00,-250.66,-1
0,0,368,-1.00,-1.00,-257.07,-1
0,0,369,-1.00,-1.00,-253.03,-1
0,0,370,-1.00,-1.00,-220.62,-1
0,0,371,-1.00,-1.00,-188.15,-1
0,0,372,-1.00,-1.00,-193.27,-1
0,0,373,-1.00,-1.00,-222.08,-1
0,0,374,-1.00,-1.00,-291.61,-1
0,0,375,-1.00,-1.00,-300.37,-1
0,0,376,-1.00,-1.00,-284.84,-1
0,0,377,-1.00,-1.00,-306.81,-1
0,0,378,-1.00,-1.00,-316.57,-1
0,0,379,-1.00,-1.00,-311.34,-1
0,0,380,-1.00,-1.00,-334.96,-1
0,0,381,-1.00,-1.00,-331.84,-1
0,0,382,-1.00,-1.00,-328.96,-1
0,0,383,-1.00,-1.00,-295.43,-1
0,0,384,-1.00,-1.00,-299.20,-1
0,0,385,-1.00,-1.00,-321.97,-1
0,0,386,-1.00,-1.00,-322.48,-1
0,0,387,-1.00,-1.00,-330.17,-1
0,0,388,-1.00,-1.00,-332.60,-1
0,0,389,-1.00,-1.00,-288.85,-1
0,0,390,-1.00,-1.00,-335.04,-1
0,0,391,-1.00,-1.00,-326.92,-1
0,0,392,-1.00,-1.00,-367.05,-1
0,0,393,-1.00,-1.00,-412.19,-1
0,0,394,-1.00,-1.00,-427.36,-1
0,0,395,-1.00,-1.00,-431.47,-1
0,0,396,-1.00,-1.00,-393.59,-1
0,0,397,-1.00,-1.00,-367.95,-1
0,0,398,-1.00,-1.00,-348.67,-1
0,0,399,-1.00,-1.00,-356.47,-1
0,0,400,-1.00,-1.00,-358.41,-1
0,0,401,-1.00,-1.00,-366.14,-1
0,0,402,-1.00,-1.00,-350.54,-1
0,0,403,-1.00,-1.00,-323.77,-1
0,0,404,-1.00,-1.00,-300.05,-1
0,0,405,-1.00,-1.00,-303.18,-1
0,0,406,-1.00,-1.00,-298.46,-1
0,0,407,-1.00,-1.00,-327.27,-1
0,0,408,-1.00,-1.00,-296.96,-1
0,0,409,-1.00,-1.00,-253.95,-1
0,0,410,-1.00,-1.00,-244.01,-1
0,0,411,-1.00,-1.00,-213.63,-1
0,0,412,-1.00,-1.00,-151.47,-1
0,0,413,-1.00,-1.00,-111.38,-1
0,0,414,-1.00,-1.00,-103.84,-1
0,0,415,-1.00,-1.00,-50.05,-1
0,0,416,-1.00,-1.00,-67.20,-1
0,0,417,-1.00,-1.00,-25.34,-1
0,0,418,-1.00,-1.00,-49.85,-1
0,0,419,-1.00,-1.00,-57.83,-1
0,0,420,-1.00,-1.00,-68.91,-1
0,0,421,-1.00,-1.00,-46.08,-1
0,0,422,-1.00,-1.00,-47.59,-1
0,0,423,-1.00,-1.00,-14.70,-1
0,0,424,-1.00,-1.00,-9.93,-1
0,0,425,-1.00,-1.00,-12.20,-1
0,0,426,-1.00,-1.00,1.84,-1
0,0,427,-1.00,-1.00,-31.39,-1
0,0,428,-1.00,-1.00,39.99,-1
0,0,429,-1.00,-1.00,41.28,-1
0,0,430,-1.00,-1.00,29.25,-1
0,0,431,-1.00,-1.00,20.66,-1
0,0,432,-1.00,-1.00,10.08,-1
0,0,433,-1.00,-1.00,-10.87,-1
0,0,434,-1.00,-1.00,11.66,-1
0,0,435,-1.00,-1.00,-39.57,-1
0,0,436,-1.00,-1.00,-82.08,-1
0,0,437,-1.00,-1.00,-35.76,-1
0,0,438,-1.00,-1.00,-68.73,-1
0,0,439,-1.00,-1.00,-84.41,-1
0,0,440,-1.00,-1.00,-50.84,-1
0,0,441,-1.00,-1.00,-131.19,-1
0,0,442,-1.00,-1.00,-80.63,-1
0,0,443,-1.00,-1.00,-70.23,-1
0,0,444,-1.00,-1.00,-104.15,-1
0,0,445,-1.00,-1.00,-98.82,-1
0,0,446,-1.00,-1.00,-93.62,-1
0,0,447,-1.00,-1.00,-102.63,-1
0,0,448,-1.00,-1.00,-91.07,-1
0,0,449,-1.00,-1.00,-102.62,-1
0,0,450,-1.00,-1.00,-110.77,-1
0,0,451,-1.00,-1.00,-100.03,-1
0,0,452,-1.00,-1.00,-91.92,-1
0,0,453,-1.00,-1.00,-51.70,-1
0,0,454,-1.00,-1.00,-66.87,-1
0,0,455,-1.00,-1.00,-74.32,-1
0,0,456,-1.00,-1.00,-41.79,-1
0,0,457,-1.00,-1.00,-14.74,-1
0,0,458,-1.00,-1.00,-23.26,-1
0,0,459,-1.00,-1.00,-51.59,-1
0,0,460,-1.00,-1.00,-31.42,-1
0,0,461,-1.00,-1.00,-43.11,-1
0,0,462,-1.00,-1.00,-22.05,-1
0,0,463,-1.00,-1.00,-0.02,-1
0,0,464,-1.00,-1.00,9.22,-1
0,0,465,-1.00,-1.00,1.73,-1
0,0,466,-1.00,-1.00,13.93,-1
0,0,467,-1.00,-1.00,-20.68,-1
0,0,468,-1.00,-1.00,4.06,-1
0,0,469,-1.00,-1.00,-13.29,-1
0,0,470,-1.00,-1.00,48.34,-1
0,0,471,-1.00,-1.00,38.45,-1
0,0,472,-1.00,-1.00,13.07,-1
0,0,473,-1.00,-1.00,-9.73,-1
0,0,474,-1.00,-1.00,-13.61,-1
0,0,475,-1.00,-1.00,-8.40,-1
0,0,476,-1.00,-1.00,-4.11,-1
0,0,477,-1.00,-1.00,17.71,-1
0,0,478,-1.00,-1.00,47.16,-1
0,0,479,-1.00,-1.00,81.95,-1
0,0,480,-1.00,-1.00,111.62,-1
0,0,481,-1.00,-1.00,78.03,-1
0,0,482,-1.00,-1.00,118.35,-1
0,0,483,-1.00,-1.00,172.45,-1
0,0,484,-1.00,-1.00,173.20,-1
0,0,485,-1.00,-1.00,190.02,-1
0,0,486,-1.00,-1.00,233.22,-1
0,0,487,-1.00,-1.00,253.63,-1
0,0,488,-1.00,-1.00,231.53,-1
0,0,489,-1.00,-1.00,249.21,-1
0,0,490,-1.00,-1.00,201.11,-1
0,0,491,-1.00,-1.00,184.72,-1
0,0,492,-1.00,-1.00,201.97,-1
0,0,493,-1.00,-1.00,204.32,-1
0,0,494,-1.00,-1.00,189.93,-1
0,0,495,-1.00,-1.00,222.04,-1
0,0,496,-1.00,-1.00,196.37,-1
0,0,497,-1.00,-1.00,250.00,-1
0,0,498,-1.00,-1.00,235.81,-1
0,0,499,-1.00,-1.00,266.95,-1
0,0,500,-1.00,-1.00,257.86,-1
0,0,501,-1.00,-1.00,292.22,-1
0,0,502,-1.00,-1.00,262.75,-1
0,0,503,-1.00,-1.00,323.75,-1
0,0,504,-1.00,-1.00,266.71,-1
0,0,505,-1.00,-1.00,256.48,-1
0,0,506,-1.00,-1.00,216.70,-1
0,0,507,-1.00,-1.00,242.79,-1
0,0,508,-1.00,-1.00,212.77,-1
0,0,509,-1.00,-1.00,227.33,-1
0,0,510,-1.00,-1.00,203.76,-1
0,0,511,-1.00,-1.00,180.41,-1
0,0,512,-1.00,-1.00,185.34,-1
0,0,513,-1.00,-1.00,246.67,-1
0,0,514,-1.00,-1.00,268.66,-1
0,0,515,-1.00,-1.00,315.34,-1
0,0,516,-1.00,-1.00,313.57,-1
0,0,517,-1.00,-1.00,330.18,-1
0,0,518,-1.00,-1.00,413.83,-1
0,0,519,-1.00,-1.00,373.90,-1
0,0,520,-1.00,-1.00,364.48,-1
0,0,521,-1.00,-1.00,342.20,-1
0,0,522,-1.00,-1.00,307.45,-1
0,0,523,-1.00,-1.00,295.12,-1
0,0,524,-1.00,-1.00,288.36,-1
0,0,525,-1.00,-1.00,285.62,-1
0,0,526,-1.00,-1.00,303.90,-1
0,0,527,-1.00,-1.00,296.40,-1
0,0,528,-1.00,-1.00,287.95,-1
0,0,529,-1.00,-1.00,323.05,-1
0,0,530,-1.00,-1.00,329.94,-1
0,0,531,-1.00,-1.00,340.76,-1
0,0,532,-1.00,-1.00,334.02,-1
0,0,533,-1.00,-1.00,285.82,-1
0,0,534,-1.00,-1.00,274.58,-1
0,0,535,-1.00,-1.00,286.46,-1
0,0,536,-1.00,-1.00,275.05,-1
0,0,537,-1.00,-1.00,227.80,-1
0,0,538,-1.00,-1.00,206.63,-1
0,0,539,-1.00,-1.00,201.12,-1
0,0,540,-1.00,-1.00,160.63,-1
0,0,541,-1.00,-1.00,185.19,-1
0,0,542,-1.00,-1.00,170.80,-1
0,0,543,-1.00,-1.00,187.39,-1
0,0,544,-1.00,-1.00,174.26,-1
0,0,545,-1.00,-1.00,166.52,-1
0,0,546,-1.00,-1.00,164.82,-1
0,0,547,-1.00,-1.00,173.33,-1
0,0,548,-1.00,-1.00,245.60,-1
0,0,549,-1.00,-1.00,285.99,-1
0,0,550,-1.00,-1.00,329.63,-1
0,0,551,-1.00,-1.00,332.91,-1
0,0,552,-1.00,-1.00,289.95,-1
0,0,553,-1.00,-1.00,308.03,-1
0,0,554,-1.00,-1.00,307.54,-1
0,0,555,-1.00,-1.00,310.83,-1
0,0,556,-1.00,-1.00,310.01,-1
0,0,557,-1.00,-1.00,330.50,-1
0,0,558,-1.00,-1.00,333.21,-1
0,0,559,-1.00,-1.00,338.03,-1
0,0,560,-1.00,-1.00,297.75,-1
0,0,561,-1.00,-1.00,238.36,-1
0,0,562,-1.00,-1.00,251.24,-1
0,0,563,-1.00,-1.00,219.60,-1
0,0,564,-1.00,-1.00,189.42,-1
0,0,565,-1.00,-1.00,189.16,-1
0,0,566,-1.00,-1.00,229.54,-1
0,0,567,-1.00,-1.00,244.24,-1
0,0,568,-1.00,-1.00,270.37,-1
0,0,569,-1.00,-1.00,277.73,-1
0,0,570,-1.00,-1.00,277.24,-1
0,0,571,-1.00,-1.00,277.76,-1
0,0,572,-1.00,-1.00,255.09,-1
0,0,573,-1.00,-1.00,258.60,-1
0,0,574,-1.00,-1.00,295.14,-1
0,0,575,-1.00,-1.00,342.41,-1
0,0,576,-1.00,-1.00,336.93,-1
0,0,577,-1.00,-1.00,351.32,-1
0,0,578,-1.00,-1.00,323.98,-1
0,0,579,-1.00,-1.00,264.81,-1
0,0,580,-1.00,-1.00,246.50,-1
0,0,581,-1.00,-1.00,236.50,-1
0,0,582,-1.00,-1.00,260.13,-1
0,0,583,-1.00,-1.00,306.77,-1
0,0,584,-1.00,-1.00,263.83,-1
0,0,585,-1.00,-1.00,288.81,-1
0,0,586,-1.00,-1.00,269.40,-1
0,0,587,-1.00,-1.00,326.24,-1
0,0,588,-1.00,-1.00,342.52,-1
0,0,589,-1.00,-1.00,337.98,-1
0,0,590,-1.00,-1.00,328.14,-1
0,0,591,-1.00,-1.00,339.59,-1
0,0,592,-1.00,-1.00,359.83,-1
0,0,593,-1.00,-1.00,379.26,-1
0,0,594,-1.00,-1.00,333.47,-1
0,0,595,-1.00,-1.00,365.02,-1
