Name,Stock_C
Symbol,CCC
Exchange,Exchange_01
Current Price,1756.20

Stock Activity

Year,Month,Day,High,Low,Close,Volume
0,0,49,-1.00,-1.00,112.71,-1
0,0,50,-1.00,-1.00,90.33,-1
0,0,51,-1.00,-1.00,74.10,-1
0,0,52,-1.00,-1.00,45.71,-1
0,0,53,-1.00,-1.00,51.15,-1
0,0,54,-1.00,-1.00,59.38,-1
0,0,55,-1.00,-1.00,75.84,-1
0,0,56,-1.00,-1.00,107.64,-1
0,0,57,-1.00,-1.00,103.33,-1
0,0,58,-1.00,-1.00,103.93,-1
0,0,59,-1.00,-1.00,109.60,-1
0,0,60,-1.00,-1.00,131.30,-1
0,0,61,-1.00,-1.00,169.05,-1
0,0,62,-1.00,-1.00,157.03,-1
0,0,63,-1.00,-1.00,145.97,-1
0,0,64,-1.00,-1.00,126.19,-1
0,0,65,-1.00,-1.00,132.08,-1
0,0,66,-1.00,-1.00,112.96,-1
0,0,67,-1.00,-1.00,142.55,-1
0,0,68,-1.00,-1.00,145.75,-1
0,0,69,-1.00,-1.00,147.03,-1
0,0,70,-1.00,-1.00,138.94,-1
0,0,71,-1.00,-1.00,147.31,-1
0,0,72,-1.00,-1.00,155.57,-1
0,0,73,-1.00,-1.00,140.01,-1
0,0,74,-1.00,-1.00,128.10,-1
0,0,75,-1.00,-1.00,117.77,-1
0,0,76,-1.00,-1.00,126.90,-1
0,0,77,-1.00,-1.00,109.00,-1
0,0,78,-1.00,-1.00,106.75,-1
0,0,79,-1.00,-1.00,121.32,-1
0,0,80,-1.00,-1.00,118.25,-1
0,0,81,-1.00,-1.00,116.07,-1
0,0,82,-1.00,-1.00,112.05,-1
0,0,83,-1.00,-1.00,99.06,-1
0,0,84,-1.00,-1.00,89.02,-1
0,0,85,-1.00,-1.00,69.32,-1
0,0,86,-1.00,-1.00,69.60,-1
0,0,87,-1.00,-1.00,71.37,-1
0,0,88,-1.00,-1.00,36.47,-1
0,0,89,-1.00,-1.00,49.67,-1
0,0,90,-1.00,-1.00,59.70,-1
0,0,91,-1.00,-1.00,48.35,-1
0,0,92,-1.00,-1.00,40.34,-1
0,0,93,-1.00,-1.00,47.64,-1
0,0,94,-1.00,-1.00,54.99,-1
0,0,95,-1.00,-1.00,54.18,-1
0,0,96,-1.00,-1.00,49.55,-1
0,0,97,-1.00,-1.00,41.75,-1
0,0,98,-1.00,-1.00,41.00,-1
0,0,99,-1.00,-1.00,38.35,-1
0,0,100,-1.00,-1.00,53.75,-1
0,0,101,-1.00,-1.00,47.37,-1
0,0,102,-1.00,-1.00,59.82,-1
0,0,103,-1.00,-1.00,47.29,-1
0,0,104,-1.00,-1.00,51.90,-1
0,0,105,-1.00,-1.00,79.41,-1
0,0,106,-1.00,-1.00,94.17,-1
0,0,107,-1.00,-1.00,109.34,-1
0,0,108,-1.00,-1.00,130.29,-1
0,0,109,-1.00,-1.00,149.38,-1
0,0,110,-1.00,-1.00,140.12,-1
0,0,111,-1.00,-1.00,110.01,-1
0,0,112,-1.00,-1.00,92.64,-1
0,0,113,-1.00,-1.00,100.60,-1
0,0,114,-1.00,-1.00,85.57,-1
0,0,115,-1.00,-1.00,106.82,-1
0,0,116,-1.00,-1.00,92.47,-1
0,0,117,-1.00,-1.00,86.64,-1
0,0,118,-1.00,-1.00,100.97,-1
0,0,119,-1.00,-1.00,103.76,-1
0,0,120,-1.00,-1.00,92.16,-1
0,0,121,-1.00,-1.00,76.23,-1
0,0,122,-1.00,-1.00,74.40,-1
0,0,123,-1.00,-1.00,81.45,-1
0,0,124,-1.00,-1.00,69.31,-1
0,0,125,-1.00,-1.00,56.89,-1
0,0,126,-1.00,-1.00,60.38,-1
0,0,127,-1.00,-1.00,45.87,-1
0,0,128,-1.00,-1.00,63.39,-1
0,0,129,-1.00,-1.00,84.58,-1
0,0,130,-1.00,-1.00,84.71,-1
0,0,131,-1.00,-1.00,55.30,-1
0,0,132,-1.00,-1.00,73.13,-1
0,0,133,-1.00,-1.00,88.40,-1
0,0,134,-1.00,-1.00,88.65,-1
0,0,135,-1.00,-1.00,78.34,-1
0,0,136,-1.00,-1.00,59.92,-1
0,0,137,-1.00,-1.00,44.02,-1
0,0,138,-1.00,-1.00,9.58,-1
0,0,139,-1.00,-1.00,27.09,-1
0,0,140,-1.00,-1.00,39.90,-1
0,0,141,-1.00,-1.00,61.19,-1
0,0,142,-1.00,-1.00,71.18,-1
0,0,143,-1.00,-1.00,85.87,-1
0,0,144,-1.00,-1.00,78.06,-1
0,0,145,-1.00,-1.00,88.17,-1
0,0,146,-1.00,-1.00,102.41,-1
0,0,147,-1.00,-1.00,116.94,-1
0,0,148,-1.00,-1.00,108.35,-1
0,0,149,-1.00,-1.00,106.96,-1
0,0,150,-1.00,-1.00,105.00,-1
0,0,151,-1.00,-1.00,87.20,-1
0,0,152,-1.00,-1.00,84.11,-1
0,0,153,-1.00,-1.00,69.20,-1
0,0,154,-1.00,-1.00,76.25,-1
0,0,155,-1.00,-1.00,73.52,-1
0,0,156,-1.00,-1.00,55.92,-1
0,0,157,-1.00,-1.00,59.40,-1
0,0,158,-1.00,-1.00,73.54,-1
0,0,159,-1.00,-1.00,96.93,-1
0,0,160,-1.00,-1.00,103.77,-1
0,0,161,-1.00,-1.00,107.07,-1
0,0,162,-1.00,-1.00,134.47,-1
0,0,163,-1.00,-1.00,152.99,-1
0,0,164,-1.00,-1.00,148.78,-1
0,0,165,-1.00,-1.00,127.90,-1
0,0,166,-1.00,-1.00,133.51,-1
0,0,167,-1.00,-1.00,126.76,-1
0,0,168,-1.00,-1.00,130.50,-1
0,0,169,-1.00,-1.00,123.19,-1
0,0,170,-1.00,-1.00,100.53,-1
0,0,171,-1.00,-1.00,93.26,-1
0,0,172,-1.00,-1.00,101.12,-1
0,0,173,-1.00,-1.00,112.42,-1
0,0,174,-1.00,-1.00,135.12,-1
0,0,175,-1.00,-1.00,122.93,-1
0,0,176,-1.00,-1.00,119.95,-1
0,0,177,-1.00,-1.00,124.29,-1
0,0,178,-1.00,-1.00,117.53,-1
0,0,179,-1.00,-1.00,130.75,-1
0,0,180,-1.00,-1.00,94.32,-1
0,0,181,-1.00,-1.00,98.45,-1
0,0,182,-1.00,-1.00,128.28,-1
0,0,183,-1.00,-1.00,115.15,-1
0,0,184,-1.00,-1.00,111.92,-1
0,0,185,-1.00,-1.00,116.45,-1
0,0,186,-1.00,-1.00,121.76,-1
0,0,187,-1.00,-1.00,117.46,-1
0,0,188,-1.00,-1.00,103.04,-1
0,0,189,-1.00,-1.00,98.68,-1
0,0,190,-1.00,-1.00,118.70,-1
0,0,191,-1.00,-1.00,152.48,-1
0,0,192,-1.00,-1.00,144.85,-1
0,0,193,-1.00,-1.00,139.76,-1
0,0,194,-1.00,-1.00,155.49,-1
0,0,195,-1.00,-1.00,131.61,-1
0,0,196,-1.00,-1.00,159.06,-1
0,0,197,-1.00,-1.00,188.78,-1
0,0,198,-1.00,-1.00,195.26,-1
0,0,199,-1.00,-1.00,217.36,-1
0,0,200,-1.00,-1.00,223.65,-1
0,0,201,-1.00,-1.00,213.97,-1
0,0,202,-1.00,-1.00,212.52,-1
0,0,203,-1.00,-1.00,222.66,-1
0,0,204,-1.00,-1.00,235.54,-1
0,0,205,-1.00,-1.00,235.65,-1
0,0,206,-1.00,-1.00,233.80,-1
0,0,207,-1.00,-1.00,236.69,-1
0,0,208,-1.00,-1.00,229.99,-1
0,0,209,-1.00,-1.00,221.93,-1
0,0,210,-1.00,-1.00,198.81,-1
0,0,211,-1.00,-1.00,194.01,-1
0,0,212,-1.00,-1.00,209.97,-1
0,0,213,-1.00,-1.00,179.97,-1
0,0,214,-1.00,-1.00,199.01,-1
0,0,215,-1.00,-1.00,224.30,-1
0,0,216,-1.00,-1.00,221.83,-1
0,0,217,-1.00,-1.00,228.93,-1
0,0,218,-1.00,-1.00,245.20,-1
0,0,219,-1.00,-1.00,240.88,-1
0,0,220,-1.00,-1.00,224.27,-1
0,0,221,-1.00,-1.00,230.56,-1
0,0,222,-1.00,-1.00,227.75,-1
0,0,223,-1.00,-1.00,214.55,-1
0,0,224,-1.00,-1.00,234.31,-1
0,0,225,-1.00,-1.00,250.26,-1
0,0,226,-1.00,-1.00,256.71,-1
0,0,227,-1.00,-1.00,243.22,-1
0,0,228,-1.00,-1.00,264.37,-1
0,0,229,-1.00,-1.00,290.73,-1
0,0,230,-1.00,-1.00,288.80,-1
0,0,231,-1.00,-1.00,308.93,-1
0,0,232,-1.00,-1.00,284.98,-1
0,0,233,-1.00,-1.00,275.34,-1
0,0,234,-1.00,-1.00,271.13,-1
0,0,235,-1.00,-1.00,274.50,-1
0,0,236,-1.00,-1.00,299.55,-1
0,0,237,-1.00,-1.00,288.33,-1
0,0,238,-1.00,-1.00,295.01,-1
0,0,239,-1.00,-1.00,303.09,-1
0,0,240,-1.00,-1.00,296.30,-1
0,0,241,-1.00,-1.00,287.37,-1
0,0,242,-1.00,-1.00,288.33,-1
0,0,243,-1.00,-1.00,272.02,-1
0,0,244,-1.00,-1.00,282.96,-1
0,0,245,-1.00,-1.00,268.12,-1
0,0,246,-1.00,-1.00,274.17,-1
0,0,247,-1.00,-1.00,264.30,-1
0,0,248,-1.00,-1.00,294.14,-1
0,0,249,-1.00,-1.00,284.02,-1
0,0,250,-1.00,-1.00,294.68,-1
0,0,251,-1.00,-1.00,269.94,-1
0,0,252,-1.00,-1.00,263.21,-1
0,0,253,-1.00,-1.00,252.87,-1
0,0,254,-1.00,-1.00,268.21,-1
0,0,255,-1.00,-1.00,281.25,-1
0,0,256,-1.00,-1.00,283.23,-1
0,0,257,-1.00,-1.00,302.23,-1
0,0,258,-1.00,-1.00,315.30,-1
0,0,259,-1.00,-1.00,310.31,-1
0,0,260,-1.00,-1.00,336.66,-1
0,0,261,-1.00,-1.00,333.15,-1
0,0,262,-1.00,-1.00,306.78,-1
0,0,263,-1.00,-1.00,291.06,-1
0,0,264,-1.00,-1.00,282.25,-1
0,0,265,-1.00,-1.00,243.66,-1
0,0,266,-1.00,-1.00,242.99,-1
0,0,267,-1.00,-1.00,256.03,-1
0,0,268,-1.00,-1.00,250.77,-1
0,0,269,-1.00,-1.00,232.71,-1
0,0,270,-1.00,-1.00,239.85,-1
0,0,271,-1.00,-1.00,241.24,-1
0,0,272,-1.00,-1.00,242.90,-1
0,0,273,-1.00,-1.00,225.97,-1
0,0,274,-1.00,-1.00,245.95,-1
0,0,275,-1.00,-1.00,230.27,-1
0,0,276,-1.00,-1.00,247.91,-1
0,0,277,-1.00,-1.00,243.42,-1
0,0,278,-1.00,-1.00,232.61,-1
0,0,279,-1.00,-1.00,242.69,-1
0,0,280,-1.00,-1.00,250.66,-1
0,0,281,-1.00,-1.00,230.29,-1
0,0,282,-1.00,-1.00,218.30,-1
0,0,283,-1.00,-1.00,247.20,-1
0,0,284,-1.00,-1.00,266.19,-1
0,0,285,-1.00,-1.00,267.35,-1
0,0,286,-1.00,-1.00,273.70,-1
0,0,287,-1.00,-1.00,281.94,-1
0,0,288,-1.00,-1.00,295.57,-1
0,0,289,-1.00,-1.00,300.19,-1
0,0,290,-1.00,-1.00,290.91,-1
0,0,291,-1.00,-1.00,294.42,-1
0,0,292,-1.00,-1.00,283.30,-1
0,0,293,-1.00,-1.00,275.48,-1
0,0,294,-1.00,-1.00,255.89,-1
0,0,295,-1.00,-1.00,267.29,-1
0,0,296,-1.00,-1.00,266.42,-1
0,0,297,-1.00,-1.00,250.85,-1
0,0,298,-1.00,-1.00,253.06,-1
0,0,299,-1.00,-1.00,229.71,-1
0,0,300,-1.00,-1.00,226.03,-1
0,0,301,-1.00,-1.00,240.47,-1
0,0,302,-1.00,-1.00,237.35,-1
0,0,303,-1.00,-1.00,246.82,-1
0,0,304,-1.00,-1.00,244.18,-1
0,0,305,-1.00,-1.00,237.58,-1
0,0,306,-1.00,-1.00,235.53,-1
0,0,307,-1.00,-1.00,248.47,-1
0,0,308,-1.00,-1.00,223.43,-1
0,0,309,-1.00,-1.00,218.97,-1
0,0,310,-1.00,-1.00,212.62,-1
0,0,311,-1.00,-1.00,229.49,-1
0,0,312,-1.00,-1.00,217.05,-1
0,0,313,-1.00,-1.00,224.42,-1
0,0,314,-1.00,-1.00,236.68,-1
0,0,315,-1.00,-1.00,220.61,-1
0,0,316,-1.00,-1.00,219.52,-1
0,0,317,-1.00,-1.00,226.93,-1
0,0,318,-1.00,-1.00,243.14,-1
0,0,319,-1.00,-1.00,251.48,-1
0,0,320,-1.00,-1.00,264.92,-1
0,0,321,-1.00,-1.00,267.36,-1
0,0,322,-1.00,-1.00,264.50,-1
0,0,323,-1.00,-1.00,279.45,-1
0,0,324,-1.00,-1.00,285.51,-1
0,0,325,-1.00,-1.00,285.67,-1
0,0,326,-1.00,-1.00,290.60,-1
0,0,327,-1.00,-1.00,280.05,-1
0,0,328,-1.00,-1.00,288.81,-1
0,0,329,-1.00,-1.00,307.45,-1
0,0,330,-1.00,-1.00,312.89,-1
0,0,331,-1.00,-1.00,309.78,-1
0,0,332,-1.00,-1.00,302.46,-1
0,0,333,-1.00,-1.00,313.16,-1
0,0,334,-1.00,-1.00,332.08,-1
0,0,335,-1.00,-1.00,371.05,-1
0,0,336,-1.00,-1.00,375.86,-1
0,0,337,-1.00,-1.00,350.56,-1
0,0,338,-1.00,-1.00,369.87,-1
0,0,339,-1.00,-1.00,368.07,-1
0,0,340,-1.00,-1.00,373.63,-1
0,0,341,-1.00,-1.00,365.80,-1
0,0,342,-1.00,-1.00,353.94,-1
0,0,343,-1.00,-1.00,385.77,-1
0,0,344,-1.00,-1.00,388.92,-1
0,0,345,-1.00,-1.00,384.59,-1
0,0,346,-1.00,-1.00,403.99,-1
0,0,347,-1.00,-1.00,404.05,-1
0,0,348,-1.00,-1.00,429.05,-1
0,0,349,-1.00,-1.00,442.36,-1
0,0,350,-1.00,-1.00,449.19,-1
0,0,351,-1.00,-1.00,471.91,-1
0,0,352,-1.00,-1.00,457.21,-1
0,0,353,-1.00,-1.00,445.29,-1
0,0,354,-1.00,-1.00,453.37,-1
0,0,355,-1.00,-1.00,479.29,-1
0,0,356,-1.00,-1.00,496.92,-1
0,0,357,-1.00,-1.00,503.30,-1
0,0,358,-1.00,-1.00,481.98,-1
0,0,359,-1.00,-1.00,488.80,-1
0,0,360,-1.00,-1.00,513.80,-1
0,0,361,-1.00,-1.00,493.30,-1
0,0,362,-1.00,-1.00,503.45,-1
0,0,363,-1.00,-1.00,515.16,-1
0,0,364,-1.00,-1.00,520.91,-1
0,0,365,-1.00,-1.00,500.02,-1
0,0,366,-1.00,-1.00,528.53,-1
0,0,367,-1.00,-1.00,539.13,-1
0,0,368,-1.00,-1.00,518.24,-1
0,0,369,-1.00,-1.00,513.08,-1
0,0,370,-1.00,-1.00,496.62,-1
0,0,371,-1.00,-1.00,495.07,-1
0,0,372,-1.00,-1.00,488.54,-1
0,0,373,-1.00,-1.00,499.66,-1
0,0,374,-1.00,-1.00,516.20,-1
0,0,375,-1.00,-1.00,520.65,-1
0,0,376,-1.00,-1.00,526.29,-1
0,0,377,-1.00,-1.00,529.52,-1
0,0,378,-1.00,-1.00,532.51,-1
0,0,379,-1.00,-1.00,554.88,-1
0,0,380,-1.00,-1.00,548.73,-1
0,0,381,-1.00,-1.00,536.60,-1
0,0,382,-1.00,-1.00,544.74,-1
0,0,383,-1.00,-1.00,527.89,-1
0,0,384,-1.00,-1.00,526.14,-1
0,0,385,-1.00,-1.00,517.47,-1
0,0,386,-1.00,-1.00,519.01,-1
0,0,387,-1.00,-1.00,513.94,-1
0,0,388,-1.00,-1.00,501.68,-1
0,0,389,-1.00,-1.00,506.86,-1
0,0,390,-1.00,-1.00,511.57,-1
0,0,391,-1.00,-1.00,510.02,-1
0,0,392,-1.00,-1.00,523.41,-1
0,0,393,-1.00,-1.00,532.76,-1
0,0,394,-1.00,-1.00,515.10,-1
0,0,395,-1.00,-1.00,521.22,-1
0,0,396,-1.00,-1.00,520.92,-1
0,0,397,-1.00,-1.00,482.77,-1
0,0,398,-1.00,-1.00,491.04,-1
0,0,399,-1.00,-1.00,486.08,-1
0,0,400,-1.00,-1.00,515.71,-1
0,0,401,-1.00,-1.00,504.15,-1
0,0,402,-1.00,-1.00,520.17,-1
0,0,403,-1.00,-1.00,528.72,-1
0,0,404,-1.00,-1.00,539.44,-1
0,0,405,-1.00,-1.00,524.41,-1
0,0,406,-1.00,-1.00,561.36,-1
0,0,407,-1.00,-1.00,541.23,-1
0,0,408,-1.00,-1.00,534.05,-1
0,0,409,-1.00,-1.00,526.35,-1
0,0,410,-1.00,-1.00,543.52,-1
0,0,411,-1.00,-1.00,541.75,-1
0,0,412,-1.00,-1.00,535.30,-1
0,0,413,-1.00,-1.00,515.56,-1
0,0,414,-1.00,-1.00,517.12,-1
0,0,415,-1.00,-1.00,516.41,-1
0,0,416,-1.00,-1.00,526.42,-1
0,0,417,-1.00,-1.00,523.53,-1
0,0,418,-1.00,-1.00,535.11,-1
0,0,419,-1.00,-1.00,520.29,-1
0,0,420,-1.00,-1.00,540.45,-1
0,0,421,-1.00,-1.00,569.10,-1
0,0,422,-1.00,-1.00,559.68,-1
0,0,423,-1.00,-1.00,541.33,-1
0,0,424,-1.00,-1.00,539.13,-1
0,0,425,-1.00,-1.00,552.02,-1
0,0,426,-1.00,-1.00,535.17,-1
0,0,427,-1.00,-1.00,527.59,-1
0,0,428,-1.00,-1.00,544.88,-1
0,0,429,-1.00,-1.00,555.63,-1
0,0,430,-1.00,-1.00,574.20,-1
0,0,431,-1.00,-1.00,560.64,-1
0,0,432,-1.00,-1.00,529.32,-1
0,0,433,-1.00,-1.00,534.14,-1
0,0,434,-1.00,-1.00,521.20,-1
0,0,435,-1.00,-1.00,512.78,-1
0,0,436,-1.00,-1.00,502.30,-1
0,0,437,-1.00,-1.00,514.72,-1
0,0,438,-1.00,-1.00,509.71,-1
0,0,439,-1.00,-1.00,509.23,-1
0,0,440,-1.00,-1.00,528.90,-1
0,0,441,-1.00,-1.00,515.06,-1
0,0,442,-1.00,-1.00,551.07,-1
0,0,443,-1.00,-1.00,547.17,-1
0,0,444,-1.00,-1.00,555.40,-1
0,0,445,-1.00,-1.00,557.37,-1
0,0,446,-1.00,-1.00,568.14,-1
0,0,447,-1.00,-1.00,581.19,-1
0,0,448,-1.00,-1.00,564.36,-1
0,0,449,-1.00,-1.00,561.44,-1
0,0,450,-1.00,-1.00,573.94,-1
0,0,451,-1.00,-1.00,568.04,-1
0,0,452,-1.00,-1.00,570.49,-1
0,0,453,-1.00,-1.00,596.29,-1
0,0,454,-1.00,-1.00,598.05,-1
0,0,455,-1.00,-1.00,606.66,-1
0,0,456,-1.00,-1.00,614.00,-1
0,0,457,-1.00,-1.00,587.99,-1
0,0,458,-1.00,-1.00,590.44,-1
0,0,459,-1.00,-1.00,610.25,-1
0,0,460,-1.00,-1.00,633.18,-1
0,0,461,-1.00,-1.00,630.90,-1
0,0,462,-1.00,-1.00,624.91,-1
0,0,463,-1.00,-1.00,629.79,-1
0,0,464,-1.00,-1.00,643.93,-1
0,0,465,-1.00,-1.00,619.42,-1
0,0,466,-1.00,-1.00,612.30,-1
0,0,467,-1.00,-1.00,618.69,-1
0,0,468,-1.00,-1.00,611.59,-1
0,0,469,-1.00,-1.00,601.80,-1
0,0,470,-1.00,-1.00,591.56,-1
0,0,471,-1.00,-1.00,604.41,-1
0,0,472,-1.00,-1.00,603.59,-1
0,0,473,-1.00,-1.00,614.11,-1
0,0,474,-1.00,-1.00,645.61,-1
0,0,475,-1.00,-1.00,636.29,-1
0,0,476,-1.00,-1.00,650.49,-1
0,0,477,-1.00,-1.00,670.16,-1
0,0,478,-1.00,-1.00,695.60,-1
0,0,479,-1.00,-1.00,689.92,-1
0,0,480,-1.00,-1.00,713.28,-1
0,0,481,-1.00,-1.00,740.91,-1
0,0,482,-1.00,-1.00,738.50,-1
0,0,483,-1.00,-1.00,760.43,-1
0,0,484,-1.00,-1.00,753.94,-1
0,0,485,-1.00,-1.00,793.28,-1
0,0,486,-1.00,-1.00,793.18,-1
0,0,487,-1.00,-1.00,830.22,-1
0,0,488,-1.00,-1.00,828.57,-1
0,0,489,-1.00,-1.00,830.98,-1
0,0,490,-1.00,-1.00,831.27,-1
0,0,491,-1.00,-1.00,822.01,-1
0,0,492,-1.00,-1.00,813.99,-1
0,0,493,-1.00,-1.00,820.16,-1
0,0,494,-1.00,-1.00,826.34,-1
0,0,495,-1.00,-1.00,819.10,-1
0,0,496,-1.00,-1.00,807.27,-1
0,0,497,-1.00,-1.00,797.86,-1
0,0,498,-1.00,-1.00,803.07,-1
0,0,499,-1.00,-1.00,816.97,-1
0,0,500,-1.00,-1.00,809.50,-1
0,0,501,-1.00,-1.00,806.34,-1
0,0,502,-1.00,-1.00,806.55,-1
0,0,503,-1.00,-1.00,814.97,-1
0,0,504,-1.00,-1.00,832.68,-1
0,0,505,-1.00,-1.00,832.45,-1
0,0,506,-1.00,-1.00,825.47,-1
0,0,507,-1.00,-1.00,822.13,-1
0,0,508,-1.00,-1.00,799.64,-1
0,0,509,-1.00,-1.00,785.39,-1
0,0,510,-1.00,-1.00,812.81,-1
0,0,511,-1.00,-1.00,804.34,-1
0,0,512,-1.00,-1.00,818.59,-1
0,0,513,-1.00,-1.00,816.39,-1
0,0,514,-1.00,-1.00,811.85,-1
0,0,515,-1.00,-1.00,806.35,-1
0,0,516,-1.00,-1.00,809.51,-1
0,0,517,-1.00,-1.00,801.85,-1
0,0,518,-1.00,-1.00,865.32,-1
0,0,519,-1.00,-1.00,883.35,-1
0,0,520,-1.00,-1.00,864.71,-1
0,0,521,-1.00,-1.00,886.14,-1
0,0,522,-1.00,-1.00,877.55,-1
0,0,523,-1.00,-1.00,874.34,-1
0,0,524,-1.00,-1.00,869.17,-1
0,0,525,-1.00,-1.00,887.99,-1
0,0,526,-1.00,-1.00,914.02,-1
0,0,527,-1.00,-1.00,912.94,-1
0,0,528,-1.00,-1.00,900.58,-1
0,0,529,-1.00,-1.00,905.09,-1
0,0,530,-1.00,-1.00,916.15,-1
0,0,531,-1.00,-1.00,909.17,-1
0,0,532,-1.00,-1.00,916.35,-1
0,0,533,-1.00,-1.00,919.04,-1
0,0,534,-1.00,-1.00,909.43,-1
0,0,535,-1.00,-1.00,935.17,-1
0,0,536,-1.00,-1.00,942.86,-1
0,0,537,-1.00,-1.00,957.98,-1
0,0,538,-1.00,-1.00,968.26,-1
0,0,539,-1.00,-1.00,955.60,-1
0,0,540,-1.00,-1.00,976.56,-1
0,0,541,-1.00,-1.00,1012.25,-1
0,0,542,-1.00,-1.00,1000.13,-1
0,0,543,-1.00,-1.00,960.65,-1
0,0,544,-1.00,-1.00,965.30,-1
0,0,545,-1.00,-1.00,977.84,-1
0,0,546,-1.00,-1.00,993.28,-1
0,0,547,-1.00,-1.00,990.20,-1
0,0,548,-1.00,-1.00,990.67,-1
0,0,549,-1.00,-1.00,1019.74,-1
0,0,550,-1.00,-1.00,993.65,-1
0,0,551,-1.00,-1.00,996.55,-1
0,0,552,-1.00,-1.00,1007.01,-1
0,0,553,-1.00,-1.00,996.54,-1
0,0,554,-1.00,-1.00,999.08,-1
0,0,555,-1.00,-1.00,1027.45,-1
0,0,556,-1.00,-1.00,1038.74,-1
0,0,557,-1.00,-1.00,1039.95,-1
0,0,558,-1.00,-1.00,1013.05,-1
0,0,559,-1.00,-1.00,1016.46,-1
0,0,560,-1.00,-1.00,1019.56,-1
0,0,561,-1.00,-1.00,1024.02,-1
0,0,562,-1.00,-1.00,1032.66,-1
0,0,563,-1.00,-1.00,1018.34,-1
0,0,564,-1.00,-1.00,999.13,-1
0,0,565,-1.00,-1.00,1014.18,-1
0,0,566,-1.00,-1.00,997.18,-1
0,0,567,-1.00,-1.00,1011.62,-1
0,0,568,-1.00,-1.00,1013.56,-1
0,0,569,-1.00,-1.00,1026.92,-1
0,0,570,-1.00,-1.00,1021.61,-1
0,0,571,-1.00,-1.00,1002.93,-1
0,0,572,-1.00,-1.00,997.06,-1
0,0,573,-1.00,-1.00,994.92,-1
0,0,574,-1.00,-1.00,990.62,-1
0,0,575,-1.00,-1.00,986.56,-1
0,0,576,-1.00,-1.00,989.17,-1
0,0,577,-1.00,-1.00,1003.65,-1
0,0,578,-1.00,-1.00,1008.48,-1
0,0,579,-1.00,-1.00,1036.02,-1
0,0,580,-1.00,-1.00,1018.53,-1
0,0,581,-1.00,-1.00,1037.87,-1
0,0,582,-1.00,-1.00,1020.20,-1
0,0,583,-1.00,-1.00,1016.82,-1
0,0,584,-1.00,-1.00,988.67,-1
0,0,585,-1.00,-1.00,973.27,-1
0,0,586,-1.00,-1.00,963.84,-1
0,0,587,-1.00,-1.00,984.24,-1
0,0,588,-1.00,-1.00,998.90,-1
0,0,589,-1.00,-1.00,1010.95,-1
0,0,590,-1.00,-1.00,998.32,-1
0,0,591,-1.00,-1.00,1001.40,-1
0,0,592,-1.00,-1.00,1016.81,-1
0,0,593,-1.00,-1.00,1024.52,-1
0,0,594,-1.00,-1.00,1017.10,-1
0,0,595,-1.00,-1.00,1013.19,-1
0,0,596,-1.00,-1.00,996.18,-1
0,0,597,-1.00,-1.00,1012.35,-1
0,0,598,-1.00,-1.00,1011.77,-1
0,0,599,-1.00,-1.00,1002.53,-1
0,0,600,-1.00,-1.00,990.76,-1
