Performance Struct Name:,Performance_01
Portfolio Tracked:,Portfolio_01

Year,Month,Day,Total Investment,Total Revenue,Total Value,
0,0,49,122.00,0.00,122.00,
0,0,50,122.00,0.00,122.00,
0,0,51,122.00,0.00,122.00,
0,0,52,122.00,0.00,122.00,
0,0,53,122.00,0.00,122.00,
0,0,54,122.00,0.00,122.00,
0,0,55,122.00,0.00,122.00,
0,0,56,122.00,0.00,122.00,
0,0,57,122.00,0.00,122.00,
0,0,58,122.00,0.00,122.00,
0,0,59,122.00,0.00,122.00,
0,0,60,122.00,0.00,122.00,
0,0,61,122.00,0.00,122.00,
0,0,62,122.00,0.00,122.00,
0,0,63,122.00,0.00,122.00,
0,0,64,122.00,0.00,122.00,
0,0,65,122.00,0.00,122.00,
0,0,66,122.00,0.00,122.00,
0,0,67,134.84,0.00,119.84,
0,0,68,134.84,0.00,119.84,
0,0,69,134.84,0.00,119.84,
0,0,70,134.84,0.00,119.84,
0,0,71,134.84,0.00,119.84,
0,0,72,134.84,0.00,119.84,
0,0,73,134.84,0.00,119.84,
0,0,74,134.84,0.00,119.84,
0,0,75,134.84,0.00,119.84,
0,0,76,134.84,0.00,119.84,
0,0,77,134.84,0.00,119.84,
0,0,78,134.84,0.00,119.84,
0,0,79,134.84,0.00,119.84,
0,0,80,134.84,0.00,119.84,
0,0,81,134.84,0.00,119.84,
0,0,82,134.84,0.00,119.84,
0,0,83,134.84,0.00,119.84,
0,0,84,134.84,0.00,119.84,
0,0,85,134.84,0.00,119.84,
0,0,86,134.84,0.00,119.84,
0,0,87,134.84,0.00,119.84,
0,0,88,134.84,0.00,119.84,
0,0,89,134.84,0.00,119.84,
0,0,90,134.84,0.00,119.84,
0,0,91,134.84,0.00,119.84,
0,0,92,134.84,0.00,119.84,
0,0,93,134.84,0.00,119.84,
0,0,94,134.84,0.00,119.84,
0,0,95,134.84,0.00,119.84,
0,0,96,134.84,0.00,119.84,
0,0,97,134.84,0.00,119.84,
0,0,98,134.84,0.00,119.84,
0,0,99,134.84,0.00,119.84,
0,0,100,134.84,0.00,119.84,
0,0,101,134.84,0.00,119.84,
0,0,102,134.84,0.00,119.84,
0,0,103,134.84,0.00,119.84,
0,0,104,134.84,0.00,119.84,
0,0,105,134.84,0.00,119.84,
0,0,106,134.84,0.00,119.84,
0,0,107,134.84,0.00,119.84,
0,0,108,134.84,0.00,119.84,
0,0,109,134.84,0.00,119.84,
0,0,110,134.84,0.00,119.84,
0,0,111,134.84,0.00,119.84,
0,0,112,134.84,0.00,119.84,
0,0,113,134.84,0.00,119.84,
0,0,114,134.84,0.00,119.84,
0,0,115,134.84,0.00,119.84,
0,0,116,134.84,0.00,119.84,
0,0,117,134.84,0.00,119.84,
0,0,118,134.84,0.00,119.84,
0,0,119,134.84,0.00,119.84,
0,0,120,134.84,0.00,119.84,
0,0,121,134.84,0.00,119.84,
0,0,122,134.84,0.00,119.84,
0,0,123,134.84,0.00,119.84,
0,0,124,134.84,0.00,119.84,
0,0,125,134.84,0.00,119.84,
0,0,126,134.84,0.00,119.84,
0,0,127,134.84,0.00,119.84,
0,0,128,134.84,0.00,119.84,
0,0,129,134.84,0.00,119.84,
0,0,130,134.84,0.00,119.84,
0,0,131,134.84,0.00,119.84,
0,0,132,134.84,0.00,119.84,
0,0,133,134.84,0.00,119.84,
0,0,134,134.84,0.00,119.84,
0,0,135,134.84,0.00,119.84,
0,0,136,134.84,0.00,119.84,
0,0,137,134.84,0.00,119.84,
0,0,138,134.84,0.00,119.84,
0,0,139,134.84,0.00,119.84,
0,0,140,134.84,0.00,119.84,
0,0,141,134.84,0.00,119.84,
0,0,142,134.84,0.00,119.84,
0,0,143,134.84,0.00,119.84,
0,0,144,134.84,0.00,119.84,
0,0,145,134.84,0.00,119.84,
0,0,146,134.84,0.00,119.84,
0,0,147,134.84,0.00,119.84,
0,0,148,134.84,0.00,119.84,
0,0,149,134.84,0.00,119.84,
0,0,150,134.84,0.00,119.84,
0,0,151,134.84,0.00,119.84,
0,0,152,134.84,0.00,119.84,
0,0,153,134.84,0.00,119.84,
0,0,154,134.84,0.00,119.84,
0,0,155,134.84,0.00,119.84,
0,0,156,134.84,0.00,119.84,
0,0,157,134.84,0.00,119.84,
0,0,158,134.84,0.00,119.84,
0,0,159,134.84,0.00,119.84,
0,0,160,134.84,0.00,119.84,
0,0,161,134.84,0.00,119.84,
0,0,162,134.84,0.00,119.84,
0,0,163,134.84,0.00,119.84,
0,0,164,134.84,0.00,119.84,
0,0,165,134.84,0.00,119.84,
0,0,166,134.84,0.00,119.84,
0,0,167,134.84,0.00,119.84,
0,0,168,134.84,0.00,119.84,
0,0,169,134.84,0.00,119.84,
0,0,170,134.84,0.00,119.84,
0,0,171,134.84,0.00,119.84,
0,0,172,134.84,0.00,119.84,
0,0,173,134.84,0.00,119.84,
0,0,174,134.84,0.00,119.84,
0,0,175,134.84,0.00,119.84,
0,0,176,134.84,0.00,119.84,
0,0,177,134.84,0.00,119.84,
0,0,178,134.84,0.00,119.84,
0,0,179,134.84,0.00,119.84,
0,0,180,134.84,0.00,119.84,
0,0,181,134.84,0.00,119.84,
0,0,182,134.84,0.00,119.84,
0,0,183,134.84,0.00,119.84,
0,0,184,134.84,0.00,119.84,
0,0,185,134.84,0.00,119.84,
0,0,186,134.84,0.00,119.84,
0,0,187,134.84,0.00,119.84,
0,0,188,134.84,0.00,119.84,
0,0,189,134.84,0.00,119.84,
0,0,190,134.84,0.00,119.84,
0,0,191,134.84,0.00,119.84,
0,0,192,134.84,0.00,119.84,
0,0,193,134.84,0.00,119.84,
0,0,194,134.84,0.00,119.84,
0,0,195,134.84,0.00,119.84,
0,0,196,134.84,0.00,119.84,
0,0,197,134.84,0.00,119.84,
0,0,198,134.84,0.00,119.84,
0,0,199,134.84,0.00,119.84,
0,0,200,134.84,0.00,119.84,
0,0,201,134.84,0.00,119.84,
0,0,202,134.84,0.00,119.84,
0,0,203,134.84,0.00,119.84,
0,0,204,134.84,0.00,119.84,
0,0,205,134.84,0.00,119.84,
0,0,206,134.84,0.00,119.84,
0,0,207,134.84,0.00,119.84,
0,0,208,134.84,0.00,119.84,
0,0,209,134.84,0.00,119.84,
0,0,210,134.84,0.00,119.84,
0,0,211,134.84,0.00,119.84,
0,0,212,134.84,0.00,119.84,
0,0,213,134.84,0.00,119.84,
0,0,214,134.84,0.00,119.84,
0,0,215,134.84,0.00,119.84,
0,0,216,134.84,0.00,119.84,
0,0,217,134.84,0.00,119.84,
0,0,218,134.84,0.00,119.84,
0,0,219,134.84,0.00,119.84,
0,0,220,134.84,0.00,119.84,
0,0,221,134.84,0.00,119.84,
0,0,222,134.84,0.00,119.84,
0,0,223,134.84,0.00,119.84,
0,0,224,134.84,0.00,119.84,
0,0,225,134.84,0.00,119.84,
0,0,226,134.84,0.00,119.84,
0,0,227,134.84,0.00,119.84,
0,0,228,134.84,0.00,119.84,
0,0,229,134.84,0.00,119.84,
0,0,230,134.84,0.00,119.84,
0,0,231,134.84,0.00,119.84,
0,0,232,134.84,0.00,119.84,
0,0,233,134.84,0.00,119.84,
0,0,234,134.84,0.00,119.84,
0,0,235,134.84,0.00,119.84,
0,0,236,134.84,0.00,119.84,
0,0,237,134.84,0.00,119.84,
0,0,238,134.84,0.00,119.84,
0,0,239,134.84,0.00,119.84,
0,0,240,134.84,0.00,119.84,
0,0,241,134.84,0.00,119.84,
0,0,242,134.84,0.00,119.84,
0,0,243,134.84,0.00,119.84,
0,0,244,134.84,0.00,119.84,
0,0,245,134.84,0.00,119.84,
0,0,246,134.84,0.00,119.84,
0,0,247,134.84,0.00,119.84,
0,0,248,134.84,0.00,119.84,
0,0,249,134.84,0.00,119.84,
0,0,250,134.84,0.00,119.84,
0,0,251,134.84,0.00,119.84,
0,0,252,134.84,0.00,119.84,
0,0,253,134.84,0.00,119.84,
0,0,254,134.84,0.00,119.84,
0,0,255,134.84,0.00,119.84,
0,0,256,134.84,0.00,119.84,
0,0,257,134.84,0.00,119.84,
0,0,258,134.84,0.00,119.84,
0,0,259,134.84,0.00,119.84,
0,0,260,134.84,0.00,119.84,
0,0,261,134.84,0.00,119.84,
0,0,262,134.84,0.00,119.84,
0,0,263,134.84,0.00,119.84,
0,0,264,134.84,0.00,119.84,
0,0,265,134.84,0.00,119.84,
0,0,266,134.84,0.00,119.84,
0,0,267,134.84,0.00,119.84,
0,0,268,134.84,0.00,119.84,
0,0,269,134.84,0.00,119.84,
0,0,270,134.84,0.00,119.84,
0,0,271,134.84,0.00,119.84,
0,0,272,134.84,0.00,119.84,
0,0,273,134.84,0.00,119.84,
0,0,274,134.84,0.00,119.84,
0,0,275,134.84,0.00,119.84,
0,0,276,134.84,0.00,119.84,
0,0,277,134.84,0.00,119.84,
0,0,278,134.84,0.00,119.84,
0,0,279,134.84,0.00,119.84,
0,0,280,134.84,0.00,119.84,
0,0,281,134.84,0.00,119.84,
0,0,282,134.84,0.00,119.84,
0,0,283,134.84,0.00,119.84,
0,0,284,134.84,0.00,119.84,
0,0,285,134.84,0.00,119.84,
0,0,286,134.84,0.00,119.84,
0,0,287,134.84,0.00,119.84,
0,0,288,134.84,0.00,119.84,
0,0,289,134.84,0.00,119.84,
0,0,290,134.84,0.00,119.84,
0,0,291,134.84,0.00,119.84,
0,0,292,134.84,0.00,119.84,
0,0,293,134.84,0.00,119.84,
0,0,294,134.84,0.00,119.84,
0,0,295,134.84,0.00,119.84,
0,0,296,134.84,0.00,119.84,
0,0,297,134.84,0.00,119.84,
0,0,298,134.84,0.00,119.84,
0,0,299,134.84,0.00,119.84,
0,0,300,134.84,0.00,119.84,
0,0,301,134.84,0.00,119.84,
0,0,302,134.84,0.00,119.84,
0,0,303,134.84,0.00,119.84,
0,0,304,134.84,0.00,119.84,
0,0,305,134.84,0.00,119.84,
0,0,306,134.84,0.00,119.84,
0,0,307,134.84,0.00,119.84,
0,0,308,134.84,0.00,119.84,
0,0,309,134.84,0.00,119.84,
0,0,310,134.84,0.00,119.84,
0,0,311,134.84,0.00,119.84,
0,0,312,134.84,0.00,119.84,
0,0,313,134.84,0.00,119.84,
0,0,314,134.84,0.00,119.84,
0,0,315,134.84,0.00,119.84,
0,0,316,134.84,0.00,119.84,
0,0,317,134.84,0.00,119.84,
0,0,318,134.84,0.00,119.84,
0,0,319,134.84,0.00,119.84,
0,0,320,134.84,0.00,119.84,
0,0,321,134.84,0.00,119.84,
0,0,322,134.84,0.00,119.84,
0,0,323,134.84,0.00,119.84,
0,0,324,134.84,0.00,119.84,
0,0,325,134.84,0.00,119.84,
0,0,326,134.84,0.00,119.84,
0,0,327,134.84,0.00,119.84,
0,0,328,134.84,0.00,119.84,
0,0,329,134.84,0.00,119.84,
0,0,330,134.84,0.00,119.84,
0,0,331,134.84,0.00,119.84,
0,0,332,134.84,0.00,119.84,
0,0,333,134.84,0.00,119.84,
0,0,334,134.84,0.00,119.84,
0,0,335,134.84,0.00,119.84,
0,0,336,134.84,0.00,119.84,
0,0,337,134.84,0.00,119.84,
0,0,338,134.84,0.00,119.84,
0,0,339,134.84,0.00,119.84,
0,0,340,134.84,0.00,119.84,
0,0,341,134.84,0.00,119.84,
0,0,342,134.84,0.00,119.84,
0,0,343,134.84,0.00,119.84,
0,0,344,134.84,0.00,119.84,
0,0,345,134.84,0.00,119.84,
0,0,346,134.84,0.00,119.84,
0,0,347,134.84,0.00,119.84,
0,0,348,134.84,0.00,119.84,
0,0,349,134.84,0.00,119.84,
0,0,350,134.84,0.00,119.84,
0,0,351,134.84,0.00,119.84,
0,0,352,134.84,0.00,119.84,
0,0,353,134.84,0.00,119.84,
0,0,354,134.84,0.00,119.84,
0,0,355,134.84,0.00,119.84,
0,0,356,134.84,0.00,119.84,
0,0,357,134.84,0.00,119.84,
0,0,358,134.84,0.00,119.84,
0,0,359,134.84,0.00,119.84,
0,0,360,134.84,0.00,119.84,
0,0,361,134.84,0.00,119.84,
0,0,362,134.84,0.00,119.84,
0,0,363,134.84,0.00,119.84,
0,0,364,134.84,0.00,119.84,
0,0,365,134.84,0.00,119.84,
0,0,366,134.84,0.00,119.84,
0,0,367,134.84,0.00,119.84,
0,0,368,134.84,0.00,119.84,
0,0,369,134.84,0.00,119.84,
0,0,370,134.84,0.00,119.84,
0,0,371,134.84,0.00,119.84,
0,0,372,134.84,0.00,119.84,
0,0,373,134.84,0.00,119.84,
0,0,374,134.84,0.00,119.84,
0,0,375,134.84,0.00,119.84,
0,0,376,134.84,0.00,119.84,
0,0,377,134.84,0.00,119.84,
0,0,378,134.84,0.00,119.84,
0,0,379,134.84,0.00,119.84,
0,0,380,134.84,0.00,119.84,
0,0,381,134.84,0.00,119.84,
0,0,382,134.84,0.00,119.84,
0,0,383,134.84,0.00,119.84,
0,0,384,134.84,0.00,119.84,
0,0,385,134.84,0.00,119.84,
0,0,386,134.84,0.00,119.84,
0,0,387,134.84,0.00,119.84,
0,0,388,134.84,0.00,119.84,
0,0,389,134.84,0.00,119.84,
0,0,390,134.84,0.00,119.84,
0,0,391,134.84,0.00,119.84,
0,0,392,134.84,0.00,119.84,
0,0,393,134.84,0.00,119.84,
0,0,394,134.84,0.00,119.84,
0,0,395,134.84,0.00,119.84,
0,0,396,134.84,0.00,119.84,
0,0,397,134.84,0.00,119.84,
0,0,398,134.84,0.00,119.84,
0,0,399,134.84,0.00,119.84,
0,0,400,134.84,0.00,119.84,
0,0,401,134.84,0.00,119.84,
0,0,402,134.84,0.00,119.84,
0,0,403,134.84,0.00,119.84,
0,0,404,134.84,0.00,119.84,
0,0,405,134.84,0.00,119.84,
0,0,406,134.84,0.00,119.84,
0,0,407,134.84,0.00,119.84,
0,0,408,134.84,0.00,119.84,
0,0,409,134.84,0.00,119.84,
0,0,410,134.84,0.00,119.84,
0,0,411,134.84,0.00,119.84,
0,0,412,134.84,0.00,119.84,
0,0,413,134.84,0.00,119.84,
0,0,414,134.84,0.00,119.84,
0,0,415,134.84,0.00,119.84,
0,0,416,134.84,0.00,119.84,
0,0,417,134.84,0.00,119.84,
0,0,418,134.84,0.00,119.84,
0,0,419,134.84,0.00,119.84,
0,0,420,134.84,0.00,119.84,
0,0,421,134.84,0.00,119.84,
0,0,422,134.84,0.00,119.84,
0,0,423,134.84,0.00,119.84,
0,0,424,134.84,0.00,119.84,
0,0,425,134.84,0.00,119.84,
0,0,426,134.84,0.00,119.84,
0,0,427,134.84,0.00,119.84,
0,0,428,134.84,0.00,119.84,
0,0,429,134.84,0.00,119.84,
0,0,430,134.84,0.00,119.84,
0,0,431,134.84,0.00,119.84,
0,0,432,134.84,0.00,119.84,
0,0,433,134.84,0.00,119.84,
0,0,434,134.84,0.00,119.84,
0,0,435,134.84,0.00,119.84,
0,0,436,134.84,0.00,119.84,
0,0,437,134.84,0.00,119.84,
0,0,438,134.84,0.00,119.84,
0,0,439,134.84,0.00,119.84,
0,0,440,134.84,0.00,119.84,
0,0,441,134.84,0.00,119.84,
0,0,442,134.84,0.00,119.84,
0,0,443,134.84,0.00,119.84,
0,0,444,134.84,0.00,119.84,
0,0,445,134.84,0.00,119.84,
0,0,446,134.84,0.00,119.84,
0,0,447,134.84,0.00,119.84,
0,0,448,134.84,0.00,119.84,
0,0,449,134.84,0.00,119.84,
0,0,450,134.84,0.00,119.84,
0,0,451,134.84,0.00,119.84,
0,0,452,134.84,0.00,119.84,
0,0,453,134.84,0.00,119.84,
0,0,454,134.84,0.00,119.84,
0,0,455,134.84,0.00,119.84,
0,0,456,134.84,0.00,119.84,
0,0,457,134.84,0.00,119.84,
0,0,458,134.84,0.00,119.84,
0,0,459,134.84,0.00,119.84,
0,0,460,134.84,0.00,119.84,
0,0,461,134.84,0.00,119.84,
0,0,462,134.84,0.00,119.84,
0,0,463,134.84,0.00,119.84,
0,0,464,134.84,0.00,119.84,
0,0,465,134.84,0.00,119.84,
0,0,466,134.84,0.00,119.84,
0,0,467,134.84,0.00,119.84,
0,0,468,134.84,0.00,119.84,
0,0,469,134.84,0.00,119.84,
0,0,470,134.84,0.00,119.84,
0,0,471,134.84,0.00,119.84,
0,0,472,134.84,0.00,119.84,
0,0,473,134.84,0.00,119.84,
0,0,474,134.84,0.00,119.84,
0,0,475,134.84,0.00,119.84,
0,0,476,134.84,0.00,119.84,
0,0,477,134.84,0.00,119.84,
0,0,478,134.84,0.00,119.84,
0,0,479,134.84,0.00,119.84,
0,0,480,134.84,0.00,119.84,
0,0,481,134.84,0.00,119.84,
0,0,482,134.84,0.00,119.84,
0,0,483,134.84,0.00,119.84,
0,0,484,134.84,0.00,119.84,
0,0,485,134.84,0.00,119.84,
0,0,486,134.84,0.00,119.84,
0,0,487,134.84,0.00,119.84,
0,0,488,134.84,0.00,119.84,
0,0,489,134.84,0.00,119.84,
0,0,490,134.84,0.00,119.84,
0,0,491,134.84,0.00,119.84,
0,0,492,134.84,0.00,119.84,
0,0,493,134.84,0.00,119.84,
0,0,494,134.84,0.00,119.84,
0,0,495,134.84,0.00,119.84,
0,0,496,134.84,0.00,119.84,
0,0,497,134.84,0.00,119.84,
0,0,498,134.84,0.00,119.84,
0,0,499,134.84,0.00,119.84,
0,0,500,134.84,0.00,119.84,
0,0,501,134.84,0.00,119.84,
0,0,502,134.84,0.00,119.84,
0,0,503,134.84,0.00,119.84,
0,0,504,134.84,0.00,119.84,
0,0,505,134.84,0.00,119.84,
0,0,506,134.84,0.00,119.84,
0,0,507,134.84,0.00,119.84,
0,0,508,134.84,0.00,119.84,
0,0,509,134.84,0.00,119.84,
0,0,510,134.84,0.00,119.84,
0,0,511,134.84,0.00,119.84,
0,0,512,134.84,0.00,119.84,
0,0,513,134.84,0.00,119.84,
0,0,514,134.84,0.00,119.84,
0,0,515,134.84,0.00,119.84,
0,0,516,134.84,0.00,119.84,
0,0,517,134.84,0.00,119.84,
0,0,518,134.84,0.00,119.84,
0,0,519,134.84,0.00,119.84,
0,0,520,134.84,0.00,119.84,
0,0,521,134.84,0.00,119.84,
0,0,522,134.84,0.00,119.84,
0,0,523,134.84,0.00,119.84,
0,0,524,134.84,0.00,119.84,
0,0,525,134.84,0.00,119.84,
0,0,526,134.84,0.00,119.84,
0,0,527,134.84,0.00,119.84,
0,0,528,134.84,0.00,119.84,
0,0,529,134.84,0.00,119.84,
0,0,530,134.84,0.00,119.84,
0,0,531,134.84,0.00,119.84,
0,0,532,134.84,0.00,119.84,
0,0,533,134.84,0.00,119.84,
0,0,534,134.84,0.00,119.84,
0,0,535,134.84,0.00,119.84,
0,0,536,134.84,0.00,119.84,
0,0,537,134.84,0.00,119.84,
0,0,538,134.84,0.00,119.84,
0,0,539,134.84,0.00,119.84,
0,0,540,134.84,0.00,119.84,
0,0,541,134.84,0.00,119.84,
0,0,542,134.84,0.00,119.84,
0,0,543,134.84,0.00,119.84,
0,0,544,134.84,0.00,119.84,
0,0,545,134.84,0.00,119.84,
0,0,546,134.84,0.00,119.84,
0,0,547,134.84,0.00,119.84,
0,0,548,134.84,0.00,119.84,
0,0,549,134.84,0.00,119.84,
0,0,550,134.84,0.00,119.84,
0,0,551,134.84,0.00,119.84,
0,0,552,134.84,0.00,119.84,
0,0,553,134.84,0.00,119.84,
0,0,554,134.84,0.00,119.84,
0,0,555,134.84,0.00,119.84,
0,0,556,134.84,0.00,119.84,
0,0,557,134.84,0.00,119.84,
0,0,558,134.84,0.00,119.84,
0,0,559,134.84,0.00,119.84,
0,0,560,134.84,0.00,119.84,
0,0,561,134.84,17.08,119.56,
0,0,562,134.84,17.08,119.56,
0,0,563,134.84,17.08,119.56,
0,0,564,134.84,17.08,119.56,
0,0,565,134.84,17.08,119.56,
0,0,566,134.84,17.08,119.56,
0,0,567,134.84,17.08,119.56,
0,0,568,134.84,17.08,119.56,
0,0,569,134.84,17.08,119.56,
0,0,570,134.84,17.08,119.56,
0,0,571,134.84,17.08,119.56,
0,0,572,134.84,17.08,119.56,
0,0,573,134.84,17.08,119.56,
0,0,574,134.84,17.08,119.56,
0,0,575,134.84,17.08,119.56,
0,0,576,134.84,17.08,119.56,
0,0,577,134.84,17.08,119.56,
0,0,578,134.84,17.08,119.56,
0,0,579,134.84,17.08,119.56,
0,0,580,134.84,17.08,119.56,
0,0,581,134.84,17.08,119.56,
0,0,582,134.84,17.08,119.56,
0,0,583,134.84,17.08,119.56,
0,0,584,134.84,17.08,119.56,
0,0,585,134.84,17.08,119.56,
0,0,586,134.84,17.08,119.56,
0,0,587,134.84,17.08,119.56,
0,0,588,134.84,17.08,119.56,
0,0,589,134.84,17.08,119.56,
0,0,590,134.84,17.08,119.56,
0,0,591,134.84,17.08,119.56,
0,0,592,134.84,17.08,119.56,
0,0,593,134.84,17.08,119.56,
0,0,594,134.84,17.08,119.56,
0,0,595,134.84,17.08,119.56,
0,0,596,134.84,17.08,119.56,
0,0,597,134.84,17.08,119.56,
0,0,598,134.84,17.08,119.56,
0,0,599,134.84,17.08,119.56,
0,0,600,134.84,17.08,119.56,
0,0,601,134.84,35.02,117.30,
0,0,602,134.84,35.02,117.30,
0,0,603,134.84,35.02,117.30,
0,0,604,134.84,35.02,117.30,
0,0,605,134.84,35.02,117.30,
0,0,606,134.84,35.02,117.30,
0,0,607,134.84,35.02,117.30,
0,0,608,134.84,35.02,117.30,
0,0,609,134.84,35.02,117.30,
0,0,610,134.84,35.02,117.30,
0,0,611,134.84,35.02,117.30,
0,0,612,134.84,35.02,117.30,
0,0,613,134.84,35.02,117.30,
0,0,614,134.84,35.02,117.30,
0,0,615,134.84,35.02,117.30,
0,0,616,134.84,35.02,117.30,
0,0,617,134.84,35.02,117.30,
0,0,618,134.84,35.02,117.30,
0,0,619,134.84,35.02,117.30,
0,0,620,134.84,35.02,117.30,
0,0,621,134.84,35.02,117.30,
0,0,622,134.84,35.02,117.30,
0,0,623,134.84,35.02,117.30,
0,0,624,134.84,35.02,117.30,
0,0,625,134.84,35.02,117.30,
0,0,626,134.84,35.02,117.30,
0,0,627,134.84,35.02,117.30,
0,0,628,134.84,35.02,117.30,
0,0,629,134.84,35.02,117.30,
0,0,630,134.84,35.02,117.30,
0,0,631,134.84,35.02,117.30,
0,0,632,134.84,35.02,117.30,
0,0,633,134.84,35.02,117.30,
0,0,634,134.84,35.02,117.30,
0,0,635,134.84,35.02,117.30,
0,0,636,134.84,35.02,117.30,
0,0,637,134.84,35.02,117.30,
0,0,638,134.84,35.02,117.30,
0,0,639,134.84,35.02,117.30,
0,0,640,134.84,35.02,117.30,
0,0,641,134.84,35.02,117.30,
0,0,642,134.84,35.02,117.30,
0,0,643,134.84,35.02,117.30,
0,0,644,134.84,35.02,117.30,
0,0,645,134.84,35.02,117.30,
0,0,646,134.84,35.02,117.30,
0,0,647,134.84,35.02,117.30,
0,0,648,134.84,35.02,117.30,
0,0,649,134.84,35.02,117.30,
0,0,650,134.84,35.02,117.30,
0,0,651,134.84,35.02,117.30,
0,0,652,134.84,35.02,117.30,
0,0,653,134.84,35.02,117.30,
0,0,654,134.84,35.02,117.30,
0,0,655,134.84,35.02,117.30,
0,0,656,134.84,35.02,117.30,
0,0,657,134.84,35.02,117.30,
0,0,658,134.84,35.02,117.30,
0,0,659,134.84,35.02,117.30,
0,0,660,134.84,35.02,117.30,
0,0,661,134.84,35.02,117.30,
0,0,662,134.84,35.02,117.30,
0,0,663,134.84,35.02,117.30,
0,0,664,134.84,35.02,117.30,
0,0,665,134.84,35.02,117.30,
0,0,666,134.84,35.02,117.30,
0,0,667,134.84,35.02,117.30,
0,0,668,134.84,35.02,117.30,
0,0,669,134.84,35.02,117.30,
0,0,670,134.84,35.02,117.30,
0,0,671,134.84,35.02,117.30,
0,0,672,134.84,35.02,117.30,
0,0,673,134.84,35.02,117.30,
0,0,674,134.84,35.02,117.30,
0,0,675,134.84,35.02,117.30,
0,0,676,134.84,35.02,117.30,
0,0,677,134.84,52.18,115.44,
0,0,678,134.84,52.18,115.44,
0,0,679,134.84,52.18,115.44,
0,0,680,134.84,52.18,115.44,
0,0,681,134.84,52.18,115.44,
0,0,682,134.84,52.18,115.44,
0,0,683,134.84,52.18,115.44,
0,0,684,134.84,52.18,115.44,
0,0,685,134.84,52.18,115.44,
0,0,686,134.84,52.18,115.44,
0,0,687,134.84,52.18,115.44,
0,0,688,134.84,52.18,115.44,
0,0,689,134.84,52.18,115.44,
0,0,690,134.84,52.18,115.44,
0,0,691,134.84,52.18,115.44,
0,0,692,134.84,52.18,115.44,
0,0,693,134.84,52.18,115.44,
0,0,694,134.84,52.18,115.44,
0,0,695,134.84,52.18,115.44,
0,0,696,134.84,52.18,115.44,
0,0,697,134.84,52.18,115.44,
0,0,698,134.84,52.18,115.44,
0,0,699,134.84,52.18,115.44,
0,0,700,134.84,52.18,115.44,
0,0,701,134.84,52.18,115.44,
0,0,702,134.84,52.18,115.44,
0,0,703,134.84,52.18,115.44,
0,0,704,134.84,52.18,115.44,
0,0,705,134.84,52.18,115.44,
0,0,706,134.84,52.18,115.44,
0,0,707,134.84,52.18,115.44,
0,0,708,134.84,52.18,115.44,
0,0,709,134.84,52.18,115.44,
0,0,710,134.84,52.18,115.44,
0,0,711,134.84,52.18,115.44,
0,0,712,134.84,52.18,115.44,
0,0,713,134.84,52.18,115.44,
0,0,714,134.84,52.18,115.44,
0,0,715,134.84,52.18,115.44,
0,0,716,134.84,52.18,115.44,
0,0,717,134.84,52.18,115.44,
0,0,718,134.84,52.18,115.44,
0,0,719,134.84,52.18,115.44,
0,0,720,134.84,52.18,115.44,
0,0,721,134.84,52.18,115.44,
0,0,722,134.84,52.18,115.44,
0,0,723,134.84,52.18,115.44,
0,0,724,134.84,52.18,115.44,
0,0,725,134.84,52.18,115.44,
0,0,726,134.84,52.18,115.44,
0,0,727,134.84,52.18,115.44,
0,0,728,134.84,52.18,115.44,
0,0,729,134.84,52.18,115.44,
